site,config_a,config_b,side,feature,mean_matched,events_matched,valid_feature_events_matched,mean_unmatched,events_unmatched,valid_feature_events_unmatched,mean_difference
suining,adaptive_corridor,mean_shift_2h,left,duration_hours,2.8625730994152048,171,171,1.0683100683100684,3367,3367,1.7942630311051364
suining,adaptive_corridor,mean_shift_2h,left,amplitude,-0.08321056245050855,171,171,0.0012534028126190038,3367,3367,-0.08446396526312755
suining,adaptive_corridor,mean_shift_2h,left,absolute_amplitude,0.41186231842819593,171,171,0.33747589333561695,3367,3367,0.07438642509257898
suining,adaptive_corridor,mean_shift_2h,left,power_range,0.4219051824279234,171,171,0.3387566383706061,3367,3367,0.08314854405731731
suining,adaptive_corridor,mean_shift_2h,left,power_start,0.4748819331283179,171,171,0.5061823540029611,3367,3367,-0.03130042087464319
suining,adaptive_corridor,mean_shift_2h,left,upward_fraction,0.391812865497076,171,171,0.5049005049005049,3367,3367,-0.11308763940342886
suining,adaptive_corridor,mean_shift_2h,left,wind_prewindow_ms,6.142914717348929,171,171,6.305031407781408,3367,3367,-0.16211669043247934
suining,adaptive_corridor,mean_shift_2h,right,duration_hours,4.447368421052632,171,171,5.089835728952772,974,974,-0.64246730790014
suining,adaptive_corridor,mean_shift_2h,right,amplitude,-0.051133179317337456,171,171,0.012150185504709025,974,974,-0.06328336482204648
suining,adaptive_corridor,mean_shift_2h,right,absolute_amplitude,0.3285773857213008,171,171,0.34885272986374527,974,974,-0.020275344142444474
suining,adaptive_corridor,mean_shift_2h,right,power_range,0.4999197741163698,171,171,0.6051080607299705,974,974,-0.10518828661360069
suining,adaptive_corridor,mean_shift_2h,right,power_start,0.4610258222279876,171,171,0.4897085144329352,974,974,-0.028682692204947624
suining,adaptive_corridor,mean_shift_2h,right,upward_fraction,0.4152046783625731,171,171,0.4928131416837782,974,974,-0.07760846332120513
suining,adaptive_corridor,mean_shift_2h,right,wind_prewindow_ms,5.9149995126705655,171,171,6.24884522587269,974,974,-0.3338457132021242
suining,adaptive_corridor,mean_shift_4h,left,duration_hours,6.055555555555555,9,9,1.1425332955511476,3529,3529,4.913022260004408
suining,adaptive_corridor,mean_shift_4h,left,amplitude,-0.1252622179010378,9,9,-0.0025167013170414956,3529,3529,-0.12274551658399631
suining,adaptive_corridor,mean_shift_4h,left,absolute_amplitude,0.34936138403766803,9,9,0.34105002461204453,3529,3529,0.008311359425623499
suining,adaptive_corridor,mean_shift_4h,left,power_range,0.3708793960697653,9,9,0.3427037327923995,3529,3529,0.02817566327736576
suining,adaptive_corridor,mean_shift_4h,left,power_start,0.4318753623633374,9,9,0.5048551766029024,3529,3529,-0.07297981423956496
suining,adaptive_corridor,mean_shift_4h,left,upward_fraction,0.2222222222222222,9,9,0.5001416831963729,3529,3529,-0.27791946097415066
suining,adaptive_corridor,mean_shift_4h,left,wind_prewindow_ms,6.350990740740741,9,9,6.297058727684897,3529,3529,0.05393201305584405
suining,adaptive_corridor,mean_shift_4h,right,duration_hours,9.833333333333334,9,9,10.856331168831169,616,616,-1.0229978354978346
suining,adaptive_corridor,mean_shift_4h,right,amplitude,-0.19279715757085356,9,9,-0.008694139839009058,616,616,-0.1841030177318445
suining,adaptive_corridor,mean_shift_4h,right,absolute_amplitude,0.3138922561889857,9,9,0.30657324542490866,616,616,0.0073190107640770385
suining,adaptive_corridor,mean_shift_4h,right,power_range,0.5603288973618262,9,9,0.7006146354143833,616,616,-0.14028573805255706
suining,adaptive_corridor,mean_shift_4h,right,power_start,0.5315589463355447,9,9,0.4884451859639986,616,616,0.04311376037154607
suining,adaptive_corridor,mean_shift_4h,right,upward_fraction,0.3333333333333333,9,9,0.4724025974025974,616,616,-0.13906926406926406
suining,adaptive_corridor,mean_shift_4h,right,wind_prewindow_ms,6.13338888888889,9,9,6.168793019480519,616,616,-0.03540413059162972
suining,adaptive_corridor,opsda_cui2015_1h_0.025,left,duration_hours,0.8257243195785777,1139,1139,1.311379741558983,2399,2399,-0.48565542198040523
suining,adaptive_corridor,opsda_cui2015_1h_0.025,left,amplitude,-0.00733786544967193,1139,1139,-0.0006881909803136499,2399,2399,-0.00664967446935828
suining,adaptive_corridor,opsda_cui2015_1h_0.025,left,absolute_amplitude,0.366351172583204,1139,1139,0.32906869684867635,2399,2399,0.03728247573452764
suining,adaptive_corridor,opsda_cui2015_1h_0.025,left,power_range,0.3670106765332333,1139,1139,0.33126895665596207,2399,2399,0.03574171987727126
suining,adaptive_corridor,opsda_cui2015_1h_0.025,left,power_start,0.5352374453532582,1139,1139,0.4901564594562532,2399,2399,0.045080985897005044
suining,adaptive_corridor,opsda_cui2015_1h_0.025,left,upward_fraction,0.5004389815627743,1139,1139,0.4989578991246353,2399,2399,0.0014810824381390475
suining,adaptive_corridor,opsda_cui2015_1h_0.025,left,wind_prewindow_ms,6.496715905765291,1139,1139,6.202467590662776,2399,2399,0.29424831510251526
suining,adaptive_corridor,opsda_cui2015_1h_0.025,right,duration_hours,1.0,1139,1139,1.0,395,395,0.0
suining,adaptive_corridor,opsda_cui2015_1h_0.025,right,amplitude,0.0018853783930163476,1139,1139,-0.0014585306647087414,395,395,0.003343909057725089
suining,adaptive_corridor,opsda_cui2015_1h_0.025,right,absolute_amplitude,0.3447841939878331,1139,1139,0.27804631255908724,395,395,0.06673788142874587
suining,adaptive_corridor,opsda_cui2015_1h_0.025,right,power_range,0.36325709443999166,1139,1139,0.2892847891692303,395,395,0.07397230527076137
suining,adaptive_corridor,opsda_cui2015_1h_0.025,right,power_start,0.5309792843026261,1139,1139,0.5256743278549239,395,395,0.005304956447702236
suining,adaptive_corridor,opsda_cui2015_1h_0.025,right,upward_fraction,0.5004389815627743,1139,1139,0.4962025316455696,395,395,0.004236449917204732
suining,adaptive_corridor,opsda_cui2015_1h_0.025,right,wind_prewindow_ms,6.486642083699151,1139,1139,6.383449156118144,395,395,0.10319292758100751
suining,adaptive_corridor,opsda_cui2015_2h_0.025,left,duration_hours,1.1182452062754213,1721,1721,1.1898734177215189,1817,1817,-0.07162821144609754
suining,adaptive_corridor,opsda_cui2015_2h_0.025,left,amplitude,-0.01566233040753378,1721,1721,0.009326401608374718,1817,1817,-0.024988732015908496
suining,adaptive_corridor,opsda_cui2015_2h_0.025,left,absolute_amplitude,0.3796615491371109,1721,1721,0.30451968257967854,1817,1817,0.07514186655743238
suining,adaptive_corridor,opsda_cui2015_2h_0.025,left,power_range,0.38131561057256697,1721,1721,0.30627144842796816,1817,1817,0.0750441621445988
suining,adaptive_corridor,opsda_cui2015_2h_0.025,left,power_start,0.5272855191313275,1721,1721,0.48324844142426954,1817,1817,0.04403707770705795
suining,adaptive_corridor,opsda_cui2015_2h_0.025,left,upward_fraction,0.48808832074375363,1721,1721,0.5101816180517337,1817,1817,-0.022093297307980042
suining,adaptive_corridor,opsda_cui2015_2h_0.025,left,wind_prewindow_ms,6.404527842339725,1721,1721,6.195534810126583,1817,1817,0.20899303221314192
suining,adaptive_corridor,opsda_cui2015_2h_0.025,right,duration_hours,1.351830331202789,1721,1721,1.587262200165426,1209,1209,-0.2354318689626369
suining,adaptive_corridor,opsda_cui2015_2h_0.025,right,amplitude,-0.003049975988801124,1721,1721,0.002104213157366454,1209,1209,-0.005154189146167578
suining,adaptive_corridor,opsda_cui2015_2h_0.025,right,absolute_amplitude,0.36359849402157196,1721,1721,0.3299830583488511,1209,1209,0.03361543567272085
suining,adaptive_corridor,opsda_cui2015_2h_0.025,right,power_range,0.39221948103988336,1721,1721,0.350760135337707,1209,1209,0.04145934570217635
suining,adaptive_corridor,opsda_cui2015_2h_0.025,right,power_start,0.5213811018574029,1721,1721,0.5156324285115944,1209,1209,0.00574867334580853
suining,adaptive_corridor,opsda_cui2015_2h_0.025,right,upward_fraction,0.49215572341661823,1721,1721,0.5037220843672456,1209,1209,-0.011566360950627408
suining,adaptive_corridor,opsda_cui2015_2h_0.025,right,wind_prewindow_ms,6.398239589386015,1721,1721,6.271018955059277,1209,1209,0.12722063432673814
suining,adaptive_corridor,opsda_cui2015_4h_0.025,left,duration_hours,1.3150647948164147,1852,1852,0.9792408066429419,1686,1686,0.3358239881734728
suining,adaptive_corridor,opsda_cui2015_4h_0.025,left,amplitude,-0.016648412462570067,1852,1852,0.012351163091180898,1686,1686,-0.028999575553750965
suining,adaptive_corridor,opsda_cui2015_4h_0.025,left,absolute_amplitude,0.3775479327172317,1852,1852,0.30100297622771693,1686,1686,0.07654495648951476
suining,adaptive_corridor,opsda_cui2015_4h_0.025,left,power_range,0.38010059889196113,1852,1852,0.30177525411690026,1686,1686,0.07832534477506087
suining,adaptive_corridor,opsda_cui2015_4h_0.025,left,power_start,0.5183685328922846,1852,1852,0.4896217518246746,1686,1686,0.028746781067609972
suining,adaptive_corridor,opsda_cui2015_4h_0.025,left,upward_fraction,0.484341252699784,1852,1852,0.5160142348754448,1686,1686,-0.031672982175660835
suining,adaptive_corridor,opsda_cui2015_4h_0.025,left,wind_prewindow_ms,6.37756888948884,1852,1852,6.2089095986555956,1686,1686,0.1686592908332445
suining,adaptive_corridor,opsda_cui2015_4h_0.025,right,duration_hours,1.6263498920086392,1852,1852,2.4665362035225047,2555,2555,-0.8401863115138655
suining,adaptive_corridor,opsda_cui2015_4h_0.025,right,amplitude,-0.007510224758820725,1852,1852,0.022720588847654648,2555,2555,-0.030230813606475372
suining,adaptive_corridor,opsda_cui2015_4h_0.025,right,absolute_amplitude,0.3726457582241091,1852,1852,0.3730101576303704,2555,2555,-0.0003643994062612621
suining,adaptive_corridor,opsda_cui2015_4h_0.025,right,power_range,0.40393835548101453,1852,1852,0.4049577398013881,2555,2555,-0.001019384320373573
suining,adaptive_corridor,opsda_cui2015_4h_0.025,right,power_start,0.5150822568910016,1852,1852,0.48299679170621324,2555,2555,0.032085465184788386
suining,adaptive_corridor,opsda_cui2015_4h_0.025,right,upward_fraction,0.48812095032397407,1852,1852,0.5193737769080234,2555,2555,-0.031252826584049376
suining,adaptive_corridor,opsda_cui2015_4h_0.025,right,wind_prewindow_ms,6.364972507199424,1852,1852,6.160743868232224,2555,2555,0.20422863896719967
suining,adaptive_corridor,sda_florita2013_0.025,left,duration_hours,1.0761421319796953,1576,1576,1.2183995922528033,1962,1962,-0.14225746027310793
suining,adaptive_corridor,sda_florita2013_0.025,left,amplitude,-0.014092966925004289,1576,1576,0.0062190198597645175,1962,1962,-0.020311986784768806
suining,adaptive_corridor,sda_florita2013_0.025,left,absolute_amplitude,0.37144467948806575,1576,1576,0.3166732795306076,1962,1962,0.05477139995745817
suining,adaptive_corridor,sda_florita2013_0.025,left,power_range,0.3729261596404259,1576,1576,0.318556452597194,1962,1962,0.05436970704323191
suining,adaptive_corridor,sda_florita2013_0.025,left,power_start,0.5226304124494252,1576,1576,0.49024223571489206,1962,1962,0.03238817673453315
suining,adaptive_corridor,sda_florita2013_0.025,left,upward_fraction,0.49048223350253806,1576,1576,0.5066258919469928,1962,1962,-0.016143658444454756
suining,adaptive_corridor,sda_florita2013_0.025,left,wind_prewindow_ms,6.390789921742808,1576,1576,6.222015417940876,1962,1962,0.1687745038019317
suining,adaptive_corridor,sda_florita2013_0.025,right,duration_hours,1.1960659898477157,1576,1576,1.4045698924731183,744,744,-0.20850390262540253
suining,adaptive_corridor,sda_florita2013_0.025,right,amplitude,-0.0033517262769902473,1576,1576,0.004753927785844917,744,744,-0.008105654062835164
suining,adaptive_corridor,sda_florita2013_0.025,right,absolute_amplitude,0.3470337170536294,1576,1576,0.29020204023462237,744,744,0.056831676819007027
suining,adaptive_corridor,sda_florita2013_0.025,right,power_range,0.36772724668478257,1576,1576,0.30303245067492995,744,744,0.06469479600985262
suining,adaptive_corridor,sda_florita2013_0.025,right,power_start,0.5180837036798731,1576,1576,0.5109085601908738,744,744,0.0071751434889992805
suining,adaptive_corridor,sda_florita2013_0.025,right,upward_fraction,0.4930203045685279,1576,1576,0.510752688172043,744,744,-0.01773238360351509
suining,adaptive_corridor,sda_florita2013_0.025,right,wind_prewindow_ms,6.386315672588833,1576,1576,6.270176523297492,744,744,0.1161391492913415
suining,adaptive_corridor,threshold_1h,left,duration_hours,1.1228813559322033,2006,2006,1.1971279373368147,1532,1532,-0.07424658140461138
suining,adaptive_corridor,threshold_1h,left,amplitude,-0.01731573255514063,2006,2006,0.016140052608788084,1532,1532,-0.03345578516392872
suining,adaptive_corridor,threshold_1h,left,absolute_amplitude,0.3604677854224309,2006,2006,0.31567324527078816,1532,1532,0.04479454015164275
suining,adaptive_corridor,threshold_1h,left,power_range,0.3617546326854655,2006,2006,0.31792401724671154,1532,1532,0.04383061543875394
suining,adaptive_corridor,threshold_1h,left,power_start,0.5179602016407309,2006,2006,0.48726673107154445,1532,1532,0.03069347056918642
suining,adaptive_corridor,threshold_1h,left,upward_fraction,0.48255234297108673,2006,2006,0.5215404699738904,1532,1532,-0.03898812700280363
suining,adaptive_corridor,threshold_1h,left,wind_prewindow_ms,6.3376747673645735,2006,2006,6.24419293951262,1532,1532,0.0934818278519538
suining,adaptive_corridor,threshold_1h,right,duration_hours,1.281405782652044,2006,2006,1.4033790918690603,947,947,-0.12197330921701632
suining,adaptive_corridor,threshold_1h,right,amplitude,-0.013272797958763892,2006,2006,0.020032801672499132,947,947,-0.033305599631263026
suining,adaptive_corridor,threshold_1h,right,absolute_amplitude,0.3759443705040348,2006,2006,0.3525917495618054,947,947,0.023352620942229396
suining,adaptive_corridor,threshold_1h,right,power_range,0.38465546149725455,2006,2006,0.38574544786938175,947,947,-0.0010899863721272052
suining,adaptive_corridor,threshold_1h,right,power_start,0.517665801861389,2006,2006,0.4796335323034961,947,947,0.038032269557892906
suining,adaptive_corridor,threshold_1h,right,upward_fraction,0.4830508474576271,2006,2006,0.5227032734952481,947,947,-0.039652426037621036
suining,adaptive_corridor,threshold_1h,right,wind_prewindow_ms,6.313588733798604,2006,2006,6.199418866596269,947,947,0.11416986720233524
suining,adaptive_corridor,threshold_2h,left,duration_hours,1.9917825537294565,791,791,0.9140880961048417,2747,2747,1.0776944576246148
suining,adaptive_corridor,threshold_2h,left,amplitude,-0.060242187757070964,791,791,0.013703229562029256,2747,2747,-0.07394541731910022
suining,adaptive_corridor,threshold_2h,left,absolute_amplitude,0.361333689217387,791,791,0.3352365639393122,2747,2747,0.026097125278074784
suining,adaptive_corridor,threshold_2h,left,power_range,0.36651490571653583,791,791,0.335939605812605,2747,2747,0.03057529990393082
suining,adaptive_corridor,threshold_2h,left,power_start,0.4808616257633267,791,791,0.5115250274896691,2747,2747,-0.03066340172634241
suining,adaptive_corridor,threshold_2h,left,upward_fraction,0.42098609355246525,791,791,0.5220240262104113,2747,2747,-0.10103793265794608
suining,adaptive_corridor,threshold_2h,left,wind_prewindow_ms,6.077619574378424,791,791,6.360423037252761,2747,2747,-0.28280346287433655
suining,adaptive_corridor,threshold_2h,right,duration_hours,2.68204804045512,791,791,3.092489137181875,1611,1611,-0.41044109672675466
suining,adaptive_corridor,threshold_2h,right,amplitude,-0.04842141276668458,791,791,0.012182996865909502,1611,1611,-0.060604409632594086
suining,adaptive_corridor,threshold_2h,right,absolute_amplitude,0.36324509205505073,791,791,0.3820722104802239,1611,1611,-0.01882711842517315
suining,adaptive_corridor,threshold_2h,right,power_range,0.41611540765057153,791,791,0.4706203024400698,1611,1611,-0.05450489478949827
suining,adaptive_corridor,threshold_2h,right,power_start,0.4756058855733668,791,791,0.4762544835138006,1611,1611,-0.0006485979404338149
suining,adaptive_corridor,threshold_2h,right,upward_fraction,0.42604298356510745,791,791,0.5145872129112352,1611,1611,-0.08854422934612777
suining,adaptive_corridor,threshold_2h,right,wind_prewindow_ms,6.0170917614833535,791,791,6.155224756879785,1611,1611,-0.13813299539643165
suining,adaptive_corridor,threshold_4h,left,duration_hours,3.419230769230769,130,130,1.068661971830986,3408,3408,2.350568797399783
suining,adaptive_corridor,threshold_4h,left,amplitude,-0.015556487295500387,130,130,-0.0023434435330204574,3408,3408,-0.01321304376247993
suining,adaptive_corridor,threshold_4h,left,absolute_amplitude,0.34048449254218466,130,130,0.3410935461507511,3408,3408,-0.0006090536085664455
suining,adaptive_corridor,threshold_4h,left,power_range,0.3534004583600212,130,130,0.3423701079818671,3408,3408,0.011030350378154086
suining,adaptive_corridor,threshold_4h,left,power_start,0.36325071045182983,130,130,0.5100640270346756,3408,3408,-0.14681331658284574
suining,adaptive_corridor,threshold_4h,left,upward_fraction,0.5,130,130,0.4994131455399061,3408,3408,0.0005868544600938774
suining,adaptive_corridor,threshold_4h,left,wind_prewindow_ms,5.843709615384616,130,130,6.31449440043036,3408,3408,-0.47078478504574406
suining,adaptive_corridor,threshold_4h,right,duration_hours,4.969230769230769,130,130,6.535658914728682,1290,1290,-1.5664281454979125
suining,adaptive_corridor,threshold_4h,right,amplitude,-0.016769998886020838,130,130,-0.005601125734670008,1290,1290,-0.01116887315135083
suining,adaptive_corridor,threshold_4h,right,absolute_amplitude,0.314656592768946,130,130,0.3847462228032323,1290,1290,-0.07008963003428631
suining,adaptive_corridor,threshold_4h,right,power_range,0.4269024691365176,130,130,0.5528941150705361,1290,1290,-0.12599164593401851
suining,adaptive_corridor,threshold_4h,right,power_start,0.3758314830726273,130,130,0.461978321481802,1290,1290,-0.0861468384091747
suining,adaptive_corridor,threshold_4h,right,upward_fraction,0.4846153846153846,130,130,0.48604651162790696,1290,1290,-0.0014311270125223485
suining,adaptive_corridor,threshold_4h,right,wind_prewindow_ms,5.749362179487179,130,130,6.023425710594316,1290,1290,-0.2740635311071369
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,left,duration_hours,0.6703389830508475,2950,2950,0.7950310559006211,161,161,-0.12469207284977357
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,left,amplitude,0.0032191969579941147,2950,2950,0.007849165537942966,161,161,-0.004629968579948851
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,left,absolute_amplitude,0.30627726556067136,2950,2950,0.2625456326789194,161,161,0.04373163288175197
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,left,power_range,0.30627726556067136,2950,2950,0.2625456326789194,161,161,0.04373163288175197
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,left,power_start,0.5225940282661546,2950,2950,0.4973270563635044,161,161,0.02526697190265026
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,left,upward_fraction,0.5006779661016949,2950,2950,0.5217391304347826,161,161,-0.02106116433308769
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,left,wind_prewindow_ms,6.391898050847457,2950,2950,6.230536749482402,161,161,0.161361301365055
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,right,duration_hours,0.7298305084745763,2950,2950,1.396940418679549,621,621,-0.6671099102049728
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,right,amplitude,0.002996840522763128,2950,2950,-0.024117187200025824,621,621,0.027114027722788953
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,right,absolute_amplitude,0.3242172330471044,2950,2950,0.2652443531537354,621,621,0.058972879893369023
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,right,power_range,0.32421857005105104,2950,2950,0.2652567727487754,621,621,0.05896179730227563
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,right,power_start,0.5224309879172777,2950,2950,0.4280145998828685,621,621,0.09441638803440922
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,right,upward_fraction,0.5006779661016949,2950,2950,0.4524959742351047,621,621,0.048181991866590224
suining,endpoint_corridor_0.025,endpoint_corridor_0.050,right,wind_prewindow_ms,6.391083220338984,2950,2950,5.928509796027913,621,621,0.4625734243110706
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,left,duration_hours,0.6509098101265823,2528,2528,0.7890222984562607,583,583,-0.13811248832967837
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,left,amplitude,0.00569716294425421,2528,2528,-0.006247137642166696,583,583,0.011944300586420906
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,left,absolute_amplitude,0.3151880228347148,2528,2528,0.25556167845476413,583,583,0.05962634437995068
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,left,power_range,0.3151880228347148,2528,2528,0.25556167845476413,583,583,0.05962634437995068
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,left,power_start,0.5282127479294297,2528,2528,0.49125250890923183,583,583,0.036960239020197905
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,left,upward_fraction,0.5063291139240507,2528,2528,0.48198970840480276,583,583,0.024339405519247903
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,left,wind_prewindow_ms,6.438492846782701,2528,2528,6.145292881646656,583,583,0.2931999651360453
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,right,duration_hours,0.8293117088607594,2528,2528,1.899002493765586,1203,1203,-1.0696907849048265
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,right,amplitude,0.003446136693933178,2528,2528,-0.010101287941756087,1203,1203,0.013547424635689264
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,right,absolute_amplitude,0.3586483286585764,2528,2528,0.3065070721346876,1203,1203,0.05214125652388879
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,right,power_range,0.3588191803249947,2528,2528,0.309249385176015,1203,1203,0.04956979514897969
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,right,power_start,0.5286520504517737,2528,2528,0.44226935037282433,1203,1203,0.08638270007894933
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,right,upward_fraction,0.5063291139240507,2528,2528,0.48877805486284287,1203,1203,0.017551059061207797
suining,endpoint_corridor_0.025,endpoint_corridor_0.100,right,wind_prewindow_ms,6.4359441917194085,2528,2528,5.943034912718205,1203,1203,0.4929092790012035
suining,endpoint_corridor_0.025,financial_tail_1h,left,duration_hours,0.6905263157894737,475,475,0.6743171471927162,2636,2636,0.016209168596757473
suining,endpoint_corridor_0.025,financial_tail_1h,left,amplitude,-0.02405600477965777,475,475,0.008416900207901708,2636,2636,-0.032472904987559476
suining,endpoint_corridor_0.025,financial_tail_1h,left,absolute_amplitude,0.3195611101400709,475,475,0.3012125390549138,2636,2636,0.018348571085157084
suining,endpoint_corridor_0.025,financial_tail_1h,left,power_range,0.3195611101400709,475,475,0.3012125390549138,2636,2636,0.018348571085157084
suining,endpoint_corridor_0.025,financial_tail_1h,left,power_start,0.5664056427528871,475,475,0.5131560543065474,2636,2636,0.053249588446339646
suining,endpoint_corridor_0.025,financial_tail_1h,left,upward_fraction,0.47368421052631576,475,475,0.5068285280728376,2636,2636,-0.03314431754652186
suining,endpoint_corridor_0.025,financial_tail_1h,left,wind_prewindow_ms,6.682071228070175,475,475,6.329754109762265,2636,2636,0.35231711830790946
suining,endpoint_corridor_0.025,financial_tail_1h,right,duration_hours,1.083157894736842,475,475,1.3894601542416452,389,389,-0.30630225950480305
suining,endpoint_corridor_0.025,financial_tail_1h,right,amplitude,-0.0333734420838743,475,475,-0.03910057267808536,389,389,0.005727130594211059
suining,endpoint_corridor_0.025,financial_tail_1h,right,absolute_amplitude,0.3917402621722948,475,475,0.35923425487528604,389,389,0.032506007297008754
suining,endpoint_corridor_0.025,financial_tail_1h,right,power_range,0.39697617278585495,475,475,0.38292500652967343,389,389,0.014051166256181524
suining,endpoint_corridor_0.025,financial_tail_1h,right,power_start,0.5670472975827413,475,475,0.5130013556611477,389,389,0.05404594192159362
suining,endpoint_corridor_0.025,financial_tail_1h,right,upward_fraction,0.47368421052631576,475,475,0.480719794344473,389,389,-0.0070355838181572206
suining,endpoint_corridor_0.025,financial_tail_1h,right,wind_prewindow_ms,6.671111403508773,475,475,6.342327120822622,389,389,0.3287842826861507
suining,endpoint_corridor_0.025,financial_tail_2h,left,duration_hours,1.1796875,64,64,0.6662290777814244,3047,3047,0.5134584222185756
suining,endpoint_corridor_0.025,financial_tail_2h,left,amplitude,-0.05272181204257802,64,64,0.004638839070697884,3047,3047,-0.0573606511132759
suining,endpoint_corridor_0.025,financial_tail_2h,left,absolute_amplitude,0.3266003452965729,64,64,0.30353966464269966,3047,3047,0.023060680653873233
suining,endpoint_corridor_0.025,financial_tail_2h,left,power_range,0.3266003452965729,64,64,0.30353966464269966,3047,3047,0.023060680653873233
suining,endpoint_corridor_0.025,financial_tail_2h,left,power_start,0.5244154677202075,64,64,0.5212206923287126,3047,3047,0.0031947753914949306
suining,endpoint_corridor_0.025,financial_tail_2h,left,upward_fraction,0.453125,64,64,0.5027896291434197,3047,3047,-0.049664629143419736
suining,endpoint_corridor_0.025,financial_tail_2h,left,wind_prewindow_ms,6.332205729166667,64,64,6.3846256974072855,3047,3047,-0.052419968240618786
suining,endpoint_corridor_0.025,financial_tail_2h,right,duration_hours,2.1328125,64,64,2.6418367346938774,490,490,-0.5090242346938774
suining,endpoint_corridor_0.025,financial_tail_2h,right,amplitude,-0.04107491160423642,64,64,-0.019474437671981665,490,490,-0.021600473932254758
suining,endpoint_corridor_0.025,financial_tail_2h,right,absolute_amplitude,0.41349498354245345,64,64,0.4466316746108924,490,490,-0.03313669106843897
suining,endpoint_corridor_0.025,financial_tail_2h,right,power_range,0.43252648000459715,64,64,0.5035755083814479,490,490,-0.07104902837685079
suining,endpoint_corridor_0.025,financial_tail_2h,right,power_start,0.5263299681997071,64,64,0.5186858400975197,490,490,0.0076441281021873975
suining,endpoint_corridor_0.025,financial_tail_2h,right,upward_fraction,0.46875,64,64,0.4816326530612245,490,490,-0.012882653061224492
suining,endpoint_corridor_0.025,financial_tail_2h,right,wind_prewindow_ms,6.33628515625,64,64,6.459283843537415,490,490,-0.12299868728741536
suining,endpoint_corridor_0.025,financial_tail_4h,left,duration_hours,3.25,2,2,0.675136699903506,3109,3109,2.574863300096494
suining,endpoint_corridor_0.025,financial_tail_4h,left,amplitude,0.29915439862383797,2,2,0.0032685872886599513,3109,3109,0.295885811335178
suining,endpoint_corridor_0.025,financial_tail_4h,left,absolute_amplitude,0.29915439862383797,2,2,0.30401719892828527,3109,3109,-0.004862800304447301
suining,endpoint_corridor_0.025,financial_tail_4h,left,power_range,0.29915439862383797,2,2,0.30401719892828527,3109,3109,-0.004862800304447301
suining,endpoint_corridor_0.025,financial_tail_4h,left,power_start,0.2208747780663837,2,2,0.5214796686727398,3109,3109,-0.3006048906063561
suining,endpoint_corridor_0.025,financial_tail_4h,left,upward_fraction,1.0,2,2,0.5014474107430041,3109,3109,0.49855258925699586
suining,endpoint_corridor_0.025,financial_tail_4h,left,wind_prewindow_ms,5.420500000000001,2,2,6.384166827490084,3109,3109,-0.9636668274900826
suining,endpoint_corridor_0.025,financial_tail_4h,right,duration_hours,4.75,2,2,5.481233243967829,373,373,-0.7312332439678286
suining,endpoint_corridor_0.025,financial_tail_4h,right,amplitude,0.37774244612245,2,2,-0.004875936938557793,373,373,0.3826183830610078
suining,endpoint_corridor_0.025,financial_tail_4h,right,absolute_amplitude,0.37774244612245,2,2,0.489218629723853,373,373,-0.11147618360140299
suining,endpoint_corridor_0.025,financial_tail_4h,right,power_range,0.3897409259027451,2,2,0.5844875115733776,373,373,-0.19474658567063252
suining,endpoint_corridor_0.025,financial_tail_4h,right,power_start,0.22129659422362055,2,2,0.505347081514051,373,373,-0.2840504872904305
suining,endpoint_corridor_0.025,financial_tail_4h,right,upward_fraction,1.0,2,2,0.5067024128686327,373,373,0.4932975871313673
suining,endpoint_corridor_0.025,financial_tail_4h,right,wind_prewindow_ms,5.875375000000001,2,2,6.248869973190349,373,373,-0.37349497319034786
suining,endpoint_corridor_0.025,mean_shift_1h,left,duration_hours,1.087601078167116,371,371,0.6211678832116788,2740,2740,0.4664331949554371
suining,endpoint_corridor_0.025,mean_shift_1h,left,amplitude,-0.018225394070276905,371,371,0.0063948787875051805,2740,2740,-0.024620272857782087
