site,config_a,config_b,side,population,feature,events,valid_feature_events,catalogue_events,matched_fraction,mean,q25,median,q75
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,left,matched,wind_prewindow_ms,3740,3740,9274,0.403277981453526,6.44372729501114,5.624291666666664,6.490833333333334,7.2257291666666665
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,left,unmatched,duration_hours,5534,5534,9274,0.403277981453526,0.6910914347668956,0.5,0.5,1.0
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,left,unmatched,amplitude,5534,5534,9274,0.403277981453526,-0.013491524368232677,-0.2647934429477069,-0.20411988329416725,0.25218258147903694
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,left,unmatched,absolute_amplitude,5534,5534,9274,0.403277981453526,0.2843221686593515,0.22363635195059986,0.25816851879286196,0.3175960073085234
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,left,unmatched,power_range,5534,5534,9274,0.403277981453526,0.2843221686593515,0.22363635195059986,0.25816851879286196,0.3175960073085234
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,left,unmatched,power_start,5534,5534,9274,0.403277981453526,0.5646728551542078,0.3739957302657121,0.5650303808781958,0.7531896538265861
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,left,unmatched,upward_fraction,5534,5534,9274,0.403277981453526,0.4781351644380195,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,left,unmatched,wind_prewindow_ms,5534,5534,9274,0.403277981453526,6.4684209884351285,5.489812499999996,6.545833333333336,7.402395833333333
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,matched,duration_hours,3740,3740,13284,0.28154170430593195,1.2982620320855616,1.0,1.0,1.5
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,matched,amplitude,3740,3740,13284,0.28154170430593195,0.008407503675579218,-0.34146719043192997,0.20041907137470405,0.3517962332842899
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,matched,absolute_amplitude,3740,3740,13284,0.28154170430593195,0.37614759201282477,0.2734780226327156,0.34572349714294315,0.4487856468590272
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,matched,power_range,3740,3740,13284,0.28154170430593195,0.3968508315647809,0.29787183026665953,0.3661275816203041,0.46721315312893275
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,matched,power_start,3740,3740,13284,0.28154170430593195,0.5584185981052556,0.36957876536060386,0.5555495369784131,0.7481144917680805
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,matched,upward_fraction,3740,3740,13284,0.28154170430593195,0.5013368983957219,0.0,1.0,1.0
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,matched,wind_prewindow_ms,3740,3740,13284,0.28154170430593195,6.414697549021835,5.554708333333332,6.463416666666664,7.235291666666665
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,unmatched,duration_hours,9544,9544,13284,0.28154170430593195,2.5511316010058676,2.0,2.5,3.0
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,unmatched,amplitude,9544,9544,13284,0.28154170430593195,-0.02332532807712778,-0.3769898319257664,-0.2103515942198702,0.3463599257309936
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,unmatched,absolute_amplitude,9544,9544,13284,0.28154170430593195,0.4049220561524783,0.2643466409684897,0.36157399973450216,0.5142661015658377
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,unmatched,power_range,9544,9544,13284,0.28154170430593195,0.4358085608197809,0.2907826688476315,0.40135600839851665,0.5524093275032064
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,unmatched,power_start,9544,9544,13284,0.28154170430593195,0.5426144070774204,0.30437516093339145,0.5235208329471284,0.776807511443773
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,unmatched,upward_fraction,9544,9544,13284,0.28154170430593195,0.47349119865884326,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,right,unmatched,wind_prewindow_ms,9544,9544,13284,0.28154170430593195,6.261371856663872,5.319375,6.321291666666665,7.174916666666665
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,matched,duration_hours,4335,4335,9274,0.4674358421393142,0.6647058823529411,0.5,0.5,0.5
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,matched,amplitude,4335,4335,9274,0.4674358421393142,0.00013818720826666285,-0.2896463967983179,-0.2025100562566103,0.2866307049225571
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,matched,absolute_amplitude,4335,4335,9274,0.4674358421393142,0.3172044646437705,0.2406940331961746,0.2885758505881602,0.36172216108359606
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,matched,power_range,4335,4335,9274,0.4674358421393142,0.3172044646437705,0.2406940331961746,0.2885758505881602,0.36172216108359606
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,matched,power_start,4335,4335,9274,0.4674358421393142,0.5627898711661203,0.38143641842884546,0.5608786814903923,0.744895379013597
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,matched,upward_fraction,4335,4335,9274,0.4674358421393142,0.4934256055363322,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,matched,wind_prewindow_ms,4335,4335,9274,0.4674358421393142,6.4619629950038435,5.570833333333331,6.525916666666671,7.332708333333332
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,unmatched,duration_hours,4939,4939,9274,0.4674358421393142,0.7374974691233043,0.5,0.5,1.0
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,unmatched,amplitude,4939,4939,9274,0.4674358421393142,-0.011101296027273886,-0.2626702898895953,-0.2032643488551583,0.25209639398231787
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,unmatched,absolute_amplitude,4939,4939,9274,0.4674358421393142,0.2846258429352276,0.2225616956609284,0.2568864261242333,0.31735533955428175
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,unmatched,power_range,4939,4939,9274,0.4674358421393142,0.2846258429352276,0.2225616956609284,0.2568864261242333,0.31735533955428175
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,unmatched,power_start,4939,4939,9274,0.4674358421393142,0.5634587916663388,0.3748835592257724,0.5622287816959988,0.7481642106042754
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,unmatched,upward_fraction,4939,4939,9274,0.4674358421393142,0.4820813929945333,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,left,unmatched,wind_prewindow_ms,4939,4939,9274,0.4674358421393142,6.4553902105689405,5.520749999999998,6.521083333333333,7.334083333333334
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,matched,duration_hours,4335,4335,7304,0.5935104052573932,1.166089965397924,1.0,1.0,1.0
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,matched,amplitude,4335,4335,7304,0.5935104052573932,0.0018420516408286895,-0.3422380975355447,-0.2030751943070478,0.3398215694757067
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,matched,absolute_amplitude,4335,4335,7304,0.5935104052573932,0.3678351757815629,0.2718835694952533,0.340647821901804,0.4348347781926265
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,matched,power_range,4335,4335,7304,0.5935104052573932,0.3840006397156297,0.2925941294549601,0.3554691292612437,0.4492651413846359
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,matched,power_start,4335,4335,7304,0.5935104052573932,0.5600314823422922,0.3691355184308993,0.5545245521810561,0.7551597495869173
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,matched,upward_fraction,4335,4335,7304,0.5935104052573932,0.4936562860438293,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,matched,wind_prewindow_ms,4335,4335,7304,0.5935104052573932,6.4374019031161085,5.49883333333333,6.51866666666667,7.335124999999998
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,unmatched,duration_hours,2969,2969,7304,0.5935104052573932,1.5257662512630514,1.0,1.5,1.5
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,unmatched,amplitude,2969,2969,7304,0.5935104052573932,-0.019359810068898115,-0.2639030046039451,-0.2048023014256773,0.2507732860479912
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,unmatched,absolute_amplitude,2969,2969,7304,0.5935104052573932,0.2883548637327845,0.2241416805861039,0.2582791747997757,0.3201417150421744
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,unmatched,power_range,2969,2969,7304,0.5935104052573932,0.29598164981192215,0.2274950128681583,0.2662927502067662,0.3354713780936484
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,unmatched,power_start,2969,2969,7304,0.5935104052573932,0.537060998963671,0.324464802051041,0.5187655365438054,0.7422204197153226
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,unmatched,upward_fraction,2969,2969,7304,0.5935104052573932,0.46884472886493767,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,sda_florita2013_0.025,right,unmatched,wind_prewindow_ms,2969,2969,7304,0.5935104052573932,6.273916217581676,5.318166666666667,6.35458333333333,7.198833333333331
pizhou,endpoint_corridor_0.025,threshold_1h,left,matched,duration_hours,3769,3769,9274,0.4064050032348501,0.831918280711064,0.5,1.0,1.0
pizhou,endpoint_corridor_0.025,threshold_1h,left,matched,amplitude,3769,3769,9274,0.4064050032348501,0.0018285719587610388,-0.2708750175044686,0.2011156060468704,0.2703391137689216
pizhou,endpoint_corridor_0.025,threshold_1h,left,matched,absolute_amplitude,3769,3769,9274,0.4064050032348501,0.30058327620544395,0.2283016658464497,0.270586901379706,0.340253989413651
pizhou,endpoint_corridor_0.025,threshold_1h,left,matched,power_range,3769,3769,9274,0.4064050032348501,0.30058327620544395,0.2283016658464497,0.270586901379706,0.340253989413651
pizhou,endpoint_corridor_0.025,threshold_1h,left,matched,power_start,3769,3769,9274,0.4064050032348501,0.5460224855790343,0.361876320154702,0.5404798428156149,0.7225801443020743
pizhou,endpoint_corridor_0.025,threshold_1h,left,matched,upward_fraction,3769,3769,9274,0.4064050032348501,0.5057044308835235,0.0,1.0,1.0
pizhou,endpoint_corridor_0.025,threshold_1h,left,matched,wind_prewindow_ms,3769,3769,9274,0.4064050032348501,6.377857610329883,5.571916666666663,6.447166666666666,7.172666666666671
pizhou,endpoint_corridor_0.025,threshold_1h,left,unmatched,duration_hours,5505,5505,9274,0.4064050032348501,0.6155313351498638,0.5,0.5,0.5
pizhou,endpoint_corridor_0.025,threshold_1h,left,unmatched,amplitude,5505,5505,9274,0.4064050032348501,-0.01110302402242327,-0.2764905111397611,-0.2058060601574356,0.2650082883046087
pizhou,endpoint_corridor_0.025,threshold_1h,left,unmatched,absolute_amplitude,5505,5505,9274,0.4064050032348501,0.29935513614341797,0.2306428947081393,0.2702670667493132,0.3409004557273863
pizhou,endpoint_corridor_0.025,threshold_1h,left,unmatched,power_range,5505,5505,9274,0.4064050032348501,0.29935513614341797,0.2306428947081393,0.2702670667493132,0.3409004557273863
pizhou,endpoint_corridor_0.025,threshold_1h,left,unmatched,power_start,5505,5505,9274,0.4064050032348501,0.5748698120613622,0.3883710855506695,0.5782047541370993,0.757161906296162
pizhou,endpoint_corridor_0.025,threshold_1h,left,unmatched,upward_fraction,5505,5505,9274,0.4064050032348501,0.4748410535876476,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,threshold_1h,left,unmatched,wind_prewindow_ms,5505,5505,9274,0.4064050032348501,6.513648773843475,5.515833333333335,6.576583333333335,7.441916666666663
pizhou,endpoint_corridor_0.025,threshold_1h,right,matched,duration_hours,3769,3769,8396,0.44890424011434016,1.219156274873972,1.0,1.0,1.5
pizhou,endpoint_corridor_0.025,threshold_1h,right,matched,amplitude,3769,3769,8396,0.44890424011434016,-0.00021393547152369,-0.3327653933672003,0.2018388963868091,0.32529359164878
pizhou,endpoint_corridor_0.025,threshold_1h,right,matched,absolute_amplitude,3769,3769,8396,0.44890424011434016,0.3614788244161755,0.2537421716924909,0.3288310149242847,0.432816869282693
pizhou,endpoint_corridor_0.025,threshold_1h,right,matched,power_range,3769,3769,8396,0.44890424011434016,0.36686098095214553,0.2609550273133588,0.3324583963740795,0.4349773340726036
pizhou,endpoint_corridor_0.025,threshold_1h,right,matched,power_start,3769,3769,8396,0.44890424011434016,0.5474327568425474,0.3395078231070469,0.5361780821915506,0.7442431755081003
pizhou,endpoint_corridor_0.025,threshold_1h,right,matched,upward_fraction,3769,3769,8396,0.44890424011434016,0.5054391085168479,0.0,1.0,1.0
pizhou,endpoint_corridor_0.025,threshold_1h,right,matched,wind_prewindow_ms,3769,3769,8396,0.44890424011434016,6.35283972318033,5.533666666666665,6.405333333333329,7.1704166666666636
pizhou,endpoint_corridor_0.025,threshold_1h,right,unmatched,duration_hours,4627,4627,8396,0.44890424011434016,1.517830127512427,1.0,1.5,1.5
pizhou,endpoint_corridor_0.025,threshold_1h,right,unmatched,amplitude,4627,4627,8396,0.44890424011434016,-0.01518334687867011,-0.3823177153726006,-0.2027940594930089,0.3437253997679335
pizhou,endpoint_corridor_0.025,threshold_1h,right,unmatched,absolute_amplitude,4627,4627,8396,0.44890424011434016,0.4174625683999503,0.2530334284351762,0.3656277198619492,0.5457590947860945
pizhou,endpoint_corridor_0.025,threshold_1h,right,unmatched,power_range,4627,4627,8396,0.44890424011434016,0.4338871055154124,0.26610436343267807,0.3921431103092285,0.5641777966209212
pizhou,endpoint_corridor_0.025,threshold_1h,right,unmatched,power_start,4627,4627,8396,0.44890424011434016,0.5577825181882613,0.32462147496940663,0.5418775134191106,0.80903385913465
pizhou,endpoint_corridor_0.025,threshold_1h,right,unmatched,upward_fraction,4627,4627,8396,0.44890424011434016,0.4813053814566674,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,threshold_1h,right,unmatched,wind_prewindow_ms,4627,4627,8396,0.44890424011434016,6.421767199771269,5.469333333333335,6.441999999999997,7.335458333333333
pizhou,endpoint_corridor_0.025,threshold_2h,left,matched,duration_hours,521,521,9274,0.05617856372654734,1.4069097888675623,1.0,1.5,1.5
pizhou,endpoint_corridor_0.025,threshold_2h,left,matched,amplitude,521,521,9274,0.05617856372654734,-0.017243102439171713,-0.2686453729437655,-0.2063739581993873,0.2492550945341172
pizhou,endpoint_corridor_0.025,threshold_2h,left,matched,absolute_amplitude,521,521,9274,0.05617856372654734,0.28575418190116775,0.2261091171805314,0.2597367649128922,0.3276733626436977
pizhou,endpoint_corridor_0.025,threshold_2h,left,matched,power_range,521,521,9274,0.05617856372654734,0.28575418190116775,0.2261091171805314,0.2597367649128922,0.3276733626436977
pizhou,endpoint_corridor_0.025,threshold_2h,left,matched,power_start,521,521,9274,0.05617856372654734,0.4447359714230619,0.242489792082771,0.4518212196309187,0.5934489911549815
pizhou,endpoint_corridor_0.025,threshold_2h,left,matched,upward_fraction,521,521,9274,0.05617856372654734,0.4798464491362764,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,threshold_2h,left,matched,wind_prewindow_ms,521,521,9274,0.05617856372654734,5.944857165706973,5.151333333333332,5.970333333333329,6.669249999999997
pizhou,endpoint_corridor_0.025,threshold_2h,left,unmatched,duration_hours,8753,8753,9274,0.05617856372654734,0.6616017365474695,0.5,0.5,1.0
pizhou,endpoint_corridor_0.025,threshold_2h,left,unmatched,amplitude,8753,8753,9274,0.05617856372654734,-0.00516926804067877,-0.2751506241383787,-0.2028403252495341,0.268223976374249
pizhou,endpoint_corridor_0.025,threshold_2h,left,unmatched,absolute_amplitude,8753,8753,9274,0.05617856372654734,0.30069352950043715,0.2300441744146046,0.2712195850119283,0.3415633082531678
pizhou,endpoint_corridor_0.025,threshold_2h,left,unmatched,power_range,8753,8753,9274,0.05617856372654734,0.30069352950043715,0.2300441744146046,0.2712195850119283,0.3415633082531678
pizhou,endpoint_corridor_0.025,threshold_2h,left,unmatched,power_start,8753,8753,9274,0.05617856372654734,0.5701941759892339,0.3841418792701125,0.5707812735207025,0.753978720530091
pizhou,endpoint_corridor_0.025,threshold_2h,left,unmatched,upward_fraction,8753,8753,9274,0.05617856372654734,0.48783274305952246,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,threshold_2h,left,unmatched,wind_prewindow_ms,8753,8753,9274,0.05617856372654734,6.489033617046536,5.579166666666669,6.562416666666665,7.361916666666664
pizhou,endpoint_corridor_0.025,threshold_2h,right,matched,duration_hours,521,521,6346,0.08209895997478726,2.331094049904031,2.0,2.0,2.5
pizhou,endpoint_corridor_0.025,threshold_2h,right,matched,amplitude,521,521,6346,0.08209895997478726,-0.022174862740044966,-0.2874918146135243,-0.2051481018758821,0.26326401322663
pizhou,endpoint_corridor_0.025,threshold_2h,right,matched,absolute_amplitude,521,521,6346,0.08209895997478726,0.3092035767086513,0.229091554421407,0.273983205068487,0.3475843158082894
pizhou,endpoint_corridor_0.025,threshold_2h,right,matched,power_range,521,521,6346,0.08209895997478726,0.34329503847567605,0.2603806353747828,0.3120580053257307,0.3969626690375159
pizhou,endpoint_corridor_0.025,threshold_2h,right,matched,power_start,521,521,6346,0.08209895997478726,0.45379316572510103,0.2420333028887077,0.4582659260655003,0.6090974063068401
pizhou,endpoint_corridor_0.025,threshold_2h,right,matched,upward_fraction,521,521,6346,0.08209895997478726,0.4740882917466411,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,threshold_2h,right,matched,wind_prewindow_ms,521,521,6346,0.08209895997478726,5.898479046705054,5.14475,5.805750000000001,6.607583333333337
pizhou,endpoint_corridor_0.025,threshold_2h,right,unmatched,duration_hours,5825,5825,6346,0.08209895997478726,3.2012875536480685,2.5,3.0,3.5
pizhou,endpoint_corridor_0.025,threshold_2h,right,unmatched,amplitude,5825,5825,6346,0.08209895997478726,-0.0022672108987731015,-0.3714685501384807,-0.0458367918252493,0.3556093184168548
pizhou,endpoint_corridor_0.025,threshold_2h,right,unmatched,absolute_amplitude,5825,5825,6346,0.08209895997478726,0.4162822008270383,0.2587100538462082,0.3640486615301774,0.5472136879588658
pizhou,endpoint_corridor_0.025,threshold_2h,right,unmatched,power_range,5825,5825,6346,0.08209895997478726,0.49551961835301495,0.322094825672178,0.4661111689970592,0.6475377464432224
pizhou,endpoint_corridor_0.025,threshold_2h,right,unmatched,power_start,5825,5825,6346,0.08209895997478726,0.5210030036278558,0.2755146441549218,0.4953183128467024,0.751265314859665
pizhou,endpoint_corridor_0.025,threshold_2h,right,unmatched,upward_fraction,5825,5825,6346,0.08209895997478726,0.4990557939914163,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,threshold_2h,right,unmatched,wind_prewindow_ms,5825,5825,6346,0.08209895997478726,6.247424492133046,5.309416666666671,6.198333333333335,7.0997499999999985
pizhou,endpoint_corridor_0.025,threshold_4h,left,matched,duration_hours,6,6,9274,0.0006469700237222342,2.5833333333333335,2.5,2.5,2.875
pizhou,endpoint_corridor_0.025,threshold_4h,left,matched,amplitude,6,6,9274,0.0006469700237222342,0.06991726828873511,-0.1447464059176799,0.244959544217849,0.2795581592413704
pizhou,endpoint_corridor_0.025,threshold_4h,left,matched,absolute_amplitude,6,6,9274,0.0006469700237222342,0.29316520209576385,0.2672261780266044,0.27852551351338184,0.30920083955366967
pizhou,endpoint_corridor_0.025,threshold_4h,left,matched,power_range,6,6,9274,0.0006469700237222342,0.29316520209576385,0.2672261780266044,0.27852551351338184,0.30920083955366967
pizhou,endpoint_corridor_0.025,threshold_4h,left,matched,power_start,6,6,9274,0.0006469700237222342,0.25158575701939534,0.1747277910331025,0.22581917398207096,0.2943087230332654
pizhou,endpoint_corridor_0.025,threshold_4h,left,matched,upward_fraction,6,6,9274,0.0006469700237222342,0.6666666666666666,0.25,1.0,1.0
pizhou,endpoint_corridor_0.025,threshold_4h,left,matched,wind_prewindow_ms,6,6,9274,0.0006469700237222342,4.716277777777776,4.5692499999999985,4.803291666666665,5.03002083333333
pizhou,endpoint_corridor_0.025,threshold_4h,left,unmatched,duration_hours,9268,9268,9274,0.0006469700237222342,0.7022550712127752,0.5,0.5,1.0
pizhou,endpoint_corridor_0.025,threshold_4h,left,unmatched,amplitude,9268,9268,9274,0.0006469700237222342,-0.005896608021213006,-0.27479516166769746,-0.2030273993585229,0.2671548783241421
pizhou,endpoint_corridor_0.025,threshold_4h,left,unmatched,absolute_amplitude,9268,9268,9274,0.0006469700237222342,0.29985858882987265,0.2298224432723655,0.27042321335111114,0.3407131047952194
pizhou,endpoint_corridor_0.025,threshold_4h,left,unmatched,power_range,9268,9268,9274,0.0006469700237222342,0.29985858882987265,0.2298224432723655,0.27042321335111114,0.3407131047952194
pizhou,endpoint_corridor_0.025,threshold_4h,left,unmatched,power_start,9268,9268,9274,0.0006469700237222342,0.5633478149550133,0.37769981601912744,0.5618897531965252,0.7469633988996691
pizhou,endpoint_corridor_0.025,threshold_4h,left,unmatched,upward_fraction,9268,9268,9274,0.0006469700237222342,0.4872680189900734,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,threshold_4h,left,unmatched,wind_prewindow_ms,9268,9268,9274,0.0006469700237222342,6.459590436628722,5.544208333333331,6.524624999999997,7.333374999999997
pizhou,endpoint_corridor_0.025,threshold_4h,right,matched,duration_hours,6,6,3539,0.0016953941791466515,4.5,4.0,4.25,4.875
pizhou,endpoint_corridor_0.025,threshold_4h,right,matched,amplitude,6,6,3539,0.0016953941791466515,0.03292561076241379,-0.14223202055278686,0.20550931116120869,0.2200065916369075
pizhou,endpoint_corridor_0.025,threshold_4h,right,matched,absolute_amplitude,6,6,3539,0.0016953941791466515,0.2593022422541597,0.21317133792877718,0.2328324683636515,0.2531084279237958
pizhou,endpoint_corridor_0.025,threshold_4h,right,matched,power_range,6,6,3539,0.0016953941791466515,0.30298307863888946,0.2713173957277603,0.287029330742689,0.31345274816832325
pizhou,endpoint_corridor_0.025,threshold_4h,right,matched,power_start,6,6,3539,0.0016953941791466515,0.2803510925055947,0.1843153127163597,0.2779054696576654,0.3465933839187986
pizhou,endpoint_corridor_0.025,threshold_4h,right,matched,upward_fraction,6,6,3539,0.0016953941791466515,0.6666666666666666,0.25,1.0,1.0
pizhou,endpoint_corridor_0.025,threshold_4h,right,matched,wind_prewindow_ms,6,6,3539,0.0016953941791466515,4.579666666666665,4.4686875,4.601999999999998,4.712749999999996
pizhou,endpoint_corridor_0.025,threshold_4h,right,unmatched,duration_hours,3533,3533,3539,0.0016953941791466515,6.325785451457684,4.5,6.0,7.5
pizhou,endpoint_corridor_0.025,threshold_4h,right,unmatched,amplitude,3533,3533,3539,0.0016953941791466515,-0.0002389895654099481,-0.325186267712345,-0.0442682208367339,0.3235188930859095
pizhou,endpoint_corridor_0.025,threshold_4h,right,unmatched,absolute_amplitude,3533,3533,3539,0.0016953941791466515,0.37167920815640004,0.2328612126327433,0.3242501347809058,0.4769777652509222
pizhou,endpoint_corridor_0.025,threshold_4h,right,unmatched,power_range,3533,3533,3539,0.0016953941791466515,0.5762325765926788,0.4133059830463755,0.5668712745153679,0.7346636415084398
pizhou,endpoint_corridor_0.025,threshold_4h,right,unmatched,power_start,3533,3533,3539,0.0016953941791466515,0.5040926933740008,0.2825734861573885,0.4849369138178986,0.712640261180091
pizhou,endpoint_corridor_0.025,threshold_4h,right,unmatched,upward_fraction,3533,3533,3539,0.0016953941791466515,0.49617888480045286,0.0,0.0,1.0
pizhou,endpoint_corridor_0.025,threshold_4h,right,unmatched,wind_prewindow_ms,3533,3533,3539,0.0016953941791466515,6.12279983960751,5.193750000000001,6.045666666666667,6.931416666666663
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,matched,duration_hours,8293,8293,10613,0.7814001696033167,0.852887977812613,0.5,0.5,1.0
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,matched,amplitude,8293,8293,10613,0.7814001696033167,-0.0036301271907266948,-0.3040656739462583,-0.2023425555067473,0.2980628135102365
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,matched,absolute_amplitude,8293,8293,10613,0.7814001696033167,0.3307766461364495,0.2458103907028929,0.301193027679498,0.3860075769651138
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,matched,power_range,8293,8293,10613,0.7814001696033167,0.3307816082999895,0.2458210006819773,0.301193027679498,0.3860075769651138
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,matched,power_start,8293,8293,10613,0.7814001696033167,0.5603225944040223,0.3655597027584257,0.5557082005639671,0.7585850734544206
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,matched,upward_fraction,8293,8293,10613,0.7814001696033167,0.49463402869890266,0.0,0.0,1.0
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,matched,wind_prewindow_ms,8293,8293,10613,0.7814001696033167,6.450732022992282,5.552166666666665,6.498416666666667,7.310666666666663
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,unmatched,duration_hours,2320,2320,10613,0.7814001696033167,1.0502155172413794,0.5,1.0,1.5
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,unmatched,amplitude,2320,2320,10613,0.7814001696033167,-0.030394095289252913,-0.2524738236317645,-0.2065148117930436,0.23578666744066945
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,unmatched,absolute_amplitude,2320,2320,10613,0.7814001696033167,0.2621429303567713,0.2184621784611747,0.24315561660012114,0.285757222200527
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,unmatched,power_range,2320,2320,10613,0.7814001696033167,0.2621633574723303,0.21849882039762772,0.24315561660012114,0.285757222200527
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,unmatched,power_start,2320,2320,10613,0.7814001696033167,0.5078001950245926,0.3335264499251686,0.5025110303416778,0.6853121312790582
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,unmatched,upward_fraction,2320,2320,10613,0.7814001696033167,0.4495689655172414,0.0,0.0,1.0
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,left,unmatched,wind_prewindow_ms,2320,2320,10613,0.7814001696033167,6.204484985632183,5.243625000000001,6.2274583333333355,7.1211875
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,right,matched,duration_hours,8293,8293,10493,0.7903364147526922,1.0455203183407693,0.5,1.0,1.5
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,right,matched,amplitude,8293,8293,10493,0.7903364147526922,-0.008543637474372683,-0.342790675538578,-0.2028337680243782,0.3280641009216311
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,right,matched,absolute_amplitude,8293,8293,10493,0.7903364147526922,0.36562609014871766,0.2638534644234506,0.3347247057783451,0.4366233530265929
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,right,matched,power_range,8293,8293,10493,0.7903364147526922,0.36618975829626105,0.2653059009231443,0.3348375121781272,0.4367316889588861
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,right,matched,power_start,8293,8293,10493,0.7903364147526922,0.562114202641521,0.3608897275373869,0.5563454726505264,0.7699799455563987
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,right,matched,upward_fraction,8293,8293,10493,0.7903364147526922,0.49463402869890266,0.0,0.0,1.0
pizhou,endpoint_corridor_0.050,endpoint_corridor_0.100,right,matched,wind_prewindow_ms,8293,8293,10493,0.7903364147526922,6.449905502633746,5.5425,6.498000000000004,7.314416666666663
