site,model,training,seed,price_case,shortfall_price,surplus_price,tail_premium,storage_fraction,duration_h,reserve,nameplate_mw,power_mw,energy_mwh,calendar_h,observed_h,operating_cny_per_installed_mw,capital_cny_per_installed_mw,total_cny_per_installed_mw,shortfall_mwh,surplus_mwh,throughput_mwh,tail_mwh,inventory_draw_mwh,initial_soc_mwh,terminal_soc_mwh
pizhou,tcn,event_weighted,42,base,300.0,80.0,0.0,0.1,1.0,0.0,87.45,8.745000000000001,8.745000000000001,2496.0,1774.5,27637.701119753776,6983.464902881907,34621.16602263568,78.05248764003437,42.76054884772827,31.564436797008117,11.688453667841102,0.04,0.05,0.010000000000000002
pizhou,tcn,event_weighted,42,base,300.0,80.0,0.0,0.1,2.0,0.0,87.45,8.745000000000001,17.490000000000002,2496.0,1774.5,25409.00826740313,12281.26586368887,37690.274131092,71.35265780226538,35.519827993834305,45.50498748867095,8.546983685812283,0.08,0.1,0.020000000000000004
pizhou,tcn,event_weighted,42,base,300.0,80.0,0.0,0.1,4.0,0.0,87.45,8.745000000000001,34.980000000000004,2496.0,1774.5,23228.119272721968,22876.867785302802,46104.987058024766,64.82997452877898,28.438100539908284,59.109398216083946,6.838580849040562,0.08781305164505465,0.2,0.11218694835494537
pizhou,tcn,event_weighted,42,base,300.0,80.0,0.0,0.2,1.0,0.0,87.45,17.490000000000002,17.490000000000002,2496.0,1774.5,24839.784048095196,13966.929805763813,38806.71385385901,69.65237766667023,33.6716974116656,49.053398206435126,9.064069621354673,0.08,0.1,0.020000000000000004
pizhou,tcn,event_weighted,42,base,300.0,80.0,0.0,0.2,2.0,0.0,87.45,17.490000000000002,34.980000000000004,2496.0,1774.5,21563.01064801889,24562.53172737774,46125.54237539663,59.85568756754769,23.03183914209509,69.48994657512795,4.718553171020719,0.0883619400292615,0.2,0.11163805997073852
pizhou,tcn,event_weighted,42,base,300.0,80.0,0.0,0.2,4.0,0.0,87.45,17.490000000000002,69.96000000000001,2496.0,1774.5,18893.031740165072,45753.735570605604,64646.767310770665,51.800843044725525,14.354306288807901,86.22232395123714,3.2551979120879833,0.16292074953951047,0.4,0.23707925046048955
pizhou,tcn,event_weighted,42,base,300.0,80.0,1000.0,0.0,0.0,0.0,87.45,0.0,0.0,2496.0,1774.5,48059.39129907493,0.0,48059.39129907493,93.19709623661468,59.180377048156345,0.0,15.365832264238017,0.0,0.0,0.0
pizhou,tcn,event_weighted,42,base,300.0,80.0,1000.0,0.05,1.0,0.0,87.45,4.3725000000000005,4.3725000000000005,2496.0,1774.5,43104.500219725494,3491.7324514409534,46596.23267116645,84.28332130478715,49.512342694097235,18.581809285886543,13.387971180614404,0.02,0.025,0.005000000000000001
pizhou,tcn,event_weighted,42,base,300.0,80.0,1000.0,0.05,2.0,0.0,87.45,4.3725000000000005,8.745000000000001,2496.0,1774.5,39773.212766848956,6140.632931844435,45913.845698693396,80.01379532684201,44.89240502904092,27.471272928888027,11.478899943250886,0.04,0.05,0.010000000000000002
pizhou,tcn,event_weighted,42,base,300.0,80.0,1000.0,0.05,4.0,0.25,87.45,4.3725000000000005,17.490000000000002,2496.0,1774.5,37378.095650498784,11438.433892651401,48816.52954315018,77.32196401851158,41.96650143302958,33.089007833230205,9.984961134472186,0.04,0.1,0.060000000000000005
pizhou,tcn,event_weighted,42,base,300.0,80.0,1000.0,0.1,1.0,0.0,87.45,8.745000000000001,8.745000000000001,2496.0,1774.5,39326.15478759488,6983.464902881907,46309.619690476786,78.05248764003437,42.76054884772827,31.564436797008117,11.688453667841102,0.04,0.05,0.010000000000000002
pizhou,tcn,event_weighted,42,base,300.0,80.0,1000.0,0.1,2.0,0.25,87.45,8.745000000000001,17.490000000000002,2496.0,1774.5,34606.959095038575,12281.26586368887,46888.22495872745,73.21873656839159,37.506471595942706,41.65226512043637,8.587513768834777,0.04,0.1,0.060000000000000005
pizhou,tcn,event_weighted,42,base,300.0,80.0,1000.0,0.1,4.0,0.25,87.45,8.745000000000001,34.980000000000004,2496.0,1774.5,30431.848203498765,22876.867785302802,53308.71598880157,66.86206597402817,30.593120018704372,54.92228729203845,6.5418516265385005,0.03623333651499283,0.2,0.16376666348500718
pizhou,tcn,event_weighted,42,base,300.0,80.0,1000.0,0.2,1.0,0.0,87.45,17.490000000000002,17.490000000000002,2496.0,1774.5,33903.85366944987,13966.929805763813,47870.78347521368,69.65237766667023,33.6716974116656,49.053398206435126,9.064069621354673,0.08,0.1,0.020000000000000004
pizhou,tcn,event_weighted,42,base,300.0,80.0,1000.0,0.2,2.0,0.25,87.45,17.490000000000002,34.980000000000004,2496.0,1774.5,27354.35446972689,24562.53172737774,51916.886197104635,62.586156025240726,25.991021714459595,63.800295545070426,4.880218536371146,0.08,0.2,0.12000000000000001
pizhou,tcn,event_weighted,42,base,300.0,80.0,1000.0,0.2,4.0,0.25,87.45,17.490000000000002,69.96000000000001,2496.0,1774.5,22574.318138415747,45753.735570605604,68328.05370902135,54.096412970481225,16.7915557238789,81.48950459041049,2.932626816479563,0.10735119373747713,0.4,0.29264880626252293
pizhou,tcn,event_weighted,42,base,300.0,80.0,5000.0,0.0,0.0,0.0,87.45,0.0,0.0,2496.0,1774.5,109522.720356027,0.0,109522.720356027,93.19709623661468,59.180377048156345,0.0,15.365832264238017,0.0,0.0,0.0
pizhou,tcn,event_weighted,42,base,300.0,80.0,5000.0,0.05,1.0,0.0,87.45,4.3725000000000005,4.3725000000000005,2496.0,1774.5,96656.3849421831,3491.7324514409534,100148.11739362405,84.28332130478715,49.512342694097235,18.581809285886543,13.387971180614404,0.02,0.025,0.005000000000000001
pizhou,tcn,event_weighted,42,base,300.0,80.0,5000.0,0.05,2.0,0.25,87.45,4.3725000000000005,8.745000000000001,2496.0,1774.5,86032.18595757087,6140.632931844435,92172.8188894153,81.203845418257,46.165086295695005,25.008541570818796,11.469322377833539,0.02,0.05,0.030000000000000002
pizhou,tcn,event_weighted,42,base,300.0,80.0,5000.0,0.05,4.0,0.25,87.45,4.3725000000000005,17.490000000000002,2496.0,1774.5,77317.94018838753,11438.433892651401,88756.37408103893,77.32196401851158,41.96650143302958,33.089007833230205,9.984961134472186,0.04,0.1,0.060000000000000005
pizhou,tcn,event_weighted,42,base,300.0,80.0,5000.0,0.1,1.0,0.0,87.45,8.745000000000001,8.745000000000001,2496.0,1774.5,86079.9694589593,6983.464902881907,93063.4343618412,78.05248764003437,42.76054884772827,31.564436797008117,11.688453667841102,0.04,0.05,0.010000000000000002
pizhou,tcn,event_weighted,42,base,300.0,80.0,5000.0,0.1,2.0,0.25,87.45,8.745000000000001,17.490000000000002,2496.0,1774.5,68957.01417037769,12281.26586368887,81238.28003406656,73.21873656839159,37.506471595942706,41.65226512043637,8.587513768834777,0.04,0.1,0.060000000000000005
pizhou,tcn,event_weighted,42,base,300.0,80.0,5000.0,0.1,4.0,0.25,87.45,8.745000000000001,34.980000000000004,2496.0,1774.5,56599.25470965277,22876.867785302802,79476.12249495558,66.86206597402817,30.593120018704372,54.92228729203845,6.5418516265385005,0.03623333651499283,0.2,0.16376666348500718
pizhou,tcn,event_weighted,42,base,300.0,80.0,5000.0,0.2,1.0,0.25,87.45,17.490000000000002,17.490000000000002,2496.0,1774.5,71583.50736111368,13966.929805763813,85550.43716687748,71.81646016030824,35.98225810889553,44.57875501556707,9.206703957784075,0.04,0.1,0.060000000000000005
pizhou,tcn,event_weighted,42,base,300.0,80.0,5000.0,0.2,2.0,0.25,87.45,17.490000000000002,34.980000000000004,2496.0,1774.5,46875.228615211476,24562.53172737774,71437.76034258922,62.586156025240726,25.991021714459595,63.800295545070426,4.880218536371146,0.08,0.2,0.12000000000000001
pizhou,tcn,event_weighted,42,base,300.0,80.0,5000.0,0.2,4.0,0.25,87.45,17.490000000000002,69.96000000000001,2496.0,1774.5,34304.825404334,45753.735570605604,80058.5609749396,54.096412970481225,16.7915557238789,81.48950459041049,2.932626816479563,0.10735119373747713,0.4,0.29264880626252293
pizhou,tcn,event_weighted,42,high,600.0,160.0,0.0,0.0,0.0,0.0,87.45,0.0,0.0,2496.0,1774.5,65387.11806967382,0.0,65387.11806967382,93.19709623661468,59.180377048156345,0.0,15.365832264238017,0.0,0.0,0.0
pizhou,tcn,event_weighted,42,high,600.0,160.0,0.0,0.05,1.0,0.0,87.45,4.3725000000000005,4.3725000000000005,2496.0,1774.5,58962.51284607502,3491.7324514409534,62454.245297515976,84.28332130478715,49.512342694097235,18.581809285886543,13.387971180614404,0.02,0.025,0.005000000000000001
pizhou,tcn,event_weighted,42,high,600.0,160.0,0.0,0.05,2.0,0.0,87.45,4.3725000000000005,8.745000000000001,2496.0,1774.5,55889.843823973955,6140.632931844435,62030.476755818396,80.01379532684201,44.89240502904092,27.471272928888027,11.478899943250886,0.04,0.05,0.010000000000000002
pizhou,tcn,event_weighted,42,high,600.0,160.0,0.0,0.05,4.0,0.0,87.45,4.3725000000000005,17.490000000000002,2496.0,1774.5,53001.5800443581,11438.433892651401,64440.0139370095,75.99751952366644,40.55158242018287,35.82837134092223,10.212323978781443,0.06368619801976862,0.1,0.03631380198023139
pizhou,tcn,event_weighted,42,high,600.0,160.0,0.0,0.1,1.0,0.0,87.45,8.745000000000001,8.745000000000001,2496.0,1774.5,54474.291319582364,6983.464902881907,61457.75622246427,78.05248764003437,42.76054884772827,31.564436797008117,11.688453667841102,0.04,0.05,0.010000000000000002
pizhou,tcn,event_weighted,42,high,600.0,160.0,0.0,0.1,2.0,0.0,87.45,8.745000000000001,17.490000000000002,2496.0,1774.5,49656.39184758949,12281.26586368887,61937.657711278356,71.35265780226538,35.519827993834305,45.50498748867095,8.546983685812283,0.08,0.1,0.020000000000000004
pizhou,tcn,event_weighted,42,high,600.0,160.0,0.0,0.1,4.0,0.0,87.45,8.745000000000001,34.980000000000004,2496.0,1774.5,44952.15967454832,22876.867785302802,67829.02745985112,64.82997452877898,28.438100539908284,59.109398216083946,6.838580849040562,0.08781305164505465,0.2,0.11218694835494537
pizhou,tcn,event_weighted,42,high,600.0,160.0,0.0,0.2,1.0,0.0,87.45,17.490000000000002,17.490000000000002,2496.0,1774.5,48429.233141029516,13966.929805763813,62396.16294679332,69.65237766667023,33.6716974116656,49.053398206435126,9.064069621354673,0.08,0.1,0.020000000000000004
pizhou,tcn,event_weighted,42,high,600.0,160.0,0.0,0.2,2.0,0.0,87.45,17.490000000000002,34.980000000000004,2496.0,1774.5,41362.26404965081,24562.53172737774,65924.79577702854,59.85568756754769,23.03183914209509,69.48994657512795,4.718553171020719,0.0883619400292615,0.2,0.11163805997073852
pizhou,tcn,event_weighted,42,high,600.0,160.0,0.0,0.2,4.0,0.0,87.45,17.490000000000002,69.96000000000001,2496.0,1774.5,35581.62915668737,45753.735570605604,81335.36472729297,51.800843044725525,14.354306288807901,86.22232395123714,3.2551979120879833,0.16292074953951047,0.4,0.23707925046048955
pizhou,tcn,event_weighted,42,high,600.0,160.0,1000.0,0.0,0.0,0.0,87.45,0.0,0.0,2496.0,1774.5,80752.95033391185,0.0,80752.95033391185,93.19709623661468,59.180377048156345,0.0,15.365832264238017,0.0,0.0,0.0
pizhou,tcn,event_weighted,42,high,600.0,160.0,1000.0,0.05,1.0,0.0,87.45,4.3725000000000005,4.3725000000000005,2496.0,1774.5,72350.48402668942,3491.7324514409534,75842.21647813037,84.28332130478715,49.512342694097235,18.581809285886543,13.387971180614404,0.02,0.025,0.005000000000000001
pizhou,tcn,event_weighted,42,high,600.0,160.0,1000.0,0.05,2.0,0.0,87.45,4.3725000000000005,8.745000000000001,2496.0,1774.5,67368.74376722483,6140.632931844435,73509.37669906928,80.01379532684201,44.89240502904092,27.471272928888027,11.478899943250886,0.04,0.05,0.010000000000000002
pizhou,tcn,event_weighted,42,high,600.0,160.0,1000.0,0.05,4.0,0.0,87.45,4.3725000000000005,17.490000000000002,2496.0,1774.5,63213.90402313954,11438.433892651401,74652.33791579094,75.99751952366644,40.55158242018287,35.82837134092223,10.212323978781443,0.06368619801976862,0.1,0.03631380198023139
pizhou,tcn,event_weighted,42,high,600.0,160.0,1000.0,0.1,1.0,0.0,87.45,8.745000000000001,8.745000000000001,2496.0,1774.5,66162.74498742346,6983.464902881907,73146.20989030537,78.05248764003437,42.76054884772827,31.564436797008117,11.688453667841102,0.04,0.05,0.010000000000000002
pizhou,tcn,event_weighted,42,high,600.0,160.0,1000.0,0.1,2.0,0.0,87.45,8.745000000000001,17.490000000000002,2496.0,1774.5,58203.37553340177,12281.26586368887,70484.64139709064,71.35265780226538,35.519827993834305,45.50498748867095,8.546983685812283,0.08,0.1,0.020000000000000004
pizhou,tcn,event_weighted,42,high,600.0,160.0,1000.0,0.1,4.0,0.0,87.45,8.745000000000001,34.980000000000004,2496.0,1774.5,51790.74052358889,22876.867785302802,74667.6083088917,64.82997452877898,28.438100539908284,59.109398216083946,6.838580849040562,0.08781305164505465,0.2,0.11218694835494537
pizhou,tcn,event_weighted,42,high,600.0,160.0,1000.0,0.2,1.0,0.0,87.45,17.490000000000002,17.490000000000002,2496.0,1774.5,57493.302762384184,13966.929805763813,71460.232568148,69.65237766667023,33.6716974116656,49.053398206435126,9.064069621354673,0.08,0.1,0.020000000000000004
pizhou,tcn,event_weighted,42,high,600.0,160.0,1000.0,0.2,2.0,0.0,87.45,17.490000000000002,34.980000000000004,2496.0,1774.5,46080.81722067153,24562.53172737774,70643.34894804927,59.85568756754769,23.03183914209509,69.48994657512795,4.718553171020719,0.0883619400292615,0.2,0.11163805997073852
pizhou,tcn,event_weighted,42,high,600.0,160.0,1000.0,0.2,4.0,0.0,87.45,17.490000000000002,69.96000000000001,2496.0,1774.5,38836.82706877535,45753.735570605604,84590.56263938095,51.800843044725525,14.354306288807901,86.22232395123714,3.2551979120879833,0.16292074953951047,0.4,0.23707925046048955
pizhou,tcn,event_weighted,42,high,600.0,160.0,5000.0,0.0,0.0,0.0,87.45,0.0,0.0,2496.0,1774.5,142216.27939086393,0.0,142216.27939086393,93.19709623661468,59.180377048156345,0.0,15.365832264238017,0.0,0.0,0.0
pizhou,tcn,event_weighted,42,high,600.0,160.0,5000.0,0.05,1.0,0.0,87.45,4.3725000000000005,4.3725000000000005,2496.0,1774.5,125902.36874914703,3491.7324514409534,129394.10120058797,84.28332130478715,49.512342694097235,18.581809285886543,13.387971180614404,0.02,0.025,0.005000000000000001
pizhou,tcn,event_weighted,42,high,600.0,160.0,5000.0,0.05,2.0,0.25,87.45,4.3725000000000005,8.745000000000001,2496.0,1774.5,114086.54648670355,6140.632931844435,120227.17941854798,81.203845418257,46.165086295695005,25.008541570818796,11.469322377833539,0.02,0.05,0.030000000000000002
pizhou,tcn,event_weighted,42,high,600.0,160.0,5000.0,0.05,4.0,0.25,87.45,4.3725000000000005,17.490000000000002,2496.0,1774.5,103871.84950858337,11438.433892651401,115310.28340123476,77.32196401851158,41.96650143302958,33.089007833230205,9.984961134472186,0.04,0.1,0.060000000000000005
pizhou,tcn,event_weighted,42,high,600.0,160.0,5000.0,0.1,1.0,0.0,87.45,8.745000000000001,8.745000000000001,2496.0,1774.5,112916.55965878785,6983.464902881907,119900.02456166976,78.05248764003437,42.76054884772827,31.564436797008117,11.688453667841102,0.04,0.05,0.010000000000000002
pizhou,tcn,event_weighted,42,high,600.0,160.0,5000.0,0.1,2.0,0.25,87.45,8.745000000000001,17.490000000000002,2496.0,1774.5,93923.15286857059,12281.26586368887,106204.41873225947,73.21873656839159,37.506471595942706,41.65226512043637,8.587513768834777,0.04,0.1,0.060000000000000005
pizhou,tcn,event_weighted,42,high,600.0,160.0,5000.0,0.1,4.0,0.25,87.45,8.745000000000001,34.980000000000004,2496.0,1774.5,79105.32410335758,22876.867785302802,101982.19188866037,66.86206597402817,30.593120018704372,54.92228729203845,6.5418516265385005,0.03623333651499283,0.2,0.16376666348500718
pizhou,tcn,event_weighted,42,high,600.0,160.0,5000.0,0.2,1.0,0.25,87.45,17.490000000000002,17.490000000000002,2496.0,1774.5,96007.0260579178,13966.929805763813,109973.95586368161,71.81646016030824,35.98225810889553,44.57875501556707,9.206703957784075,0.04,0.1,0.060000000000000005
pizhou,tcn,event_weighted,42,high,600.0,160.0,5000.0,0.2,2.0,0.25,87.45,17.490000000000002,34.980000000000004,2496.0,1774.5,67730.35715994047,24562.53172737774,92292.88888731821,62.586156025240726,25.991021714459595,63.800295545070426,4.880218536371146,0.08,0.2,0.12000000000000001
pizhou,tcn,event_weighted,42,high,600.0,160.0,5000.0,0.2,4.0,0.25,87.45,17.490000000000002,69.96000000000001,2496.0,1774.5,51877.07375338867,45753.735570605604,97630.80932399427,54.096412970481225,16.7915557238789,81.48950459041049,2.932626816479563,0.10735119373747713,0.4,0.29264880626252293
pizhou,tcn,event_weighted,43,low,150.0,40.0,0.0,0.0,0.0,0.0,87.45,0.0,0.0,2496.0,1774.5,12866.135022898457,0.0,12866.135022898457,64.03356946538678,81.527490077261,0.0,16.823089952291806,0.0,0.0,0.0
pizhou,tcn,event_weighted,43,low,150.0,40.0,0.0,0.05,1.0,0.0,87.45,4.3725000000000005,4.3725000000000005,2496.0,1774.5,11520.36549681641,3491.7324514409534,15012.097948257364,54.51098713504579,71.17623864429645,19.873833763305537,15.108855863212302,-0.0005932109831788165,0.025,0.025593210983178818
pizhou,tcn,event_weighted,43,low,150.0,40.0,0.0,0.05,2.0,0.0,87.45,4.3725000000000005,8.745000000000001,2496.0,1774.5,10800.53267872764,6140.632931844435,16941.165610572076,49.46146065235132,65.66677146083148,30.432827429465487,13.279187632754944,-0.020593210983178813,0.05,0.07059321098317882
pizhou,tcn,event_weighted,43,low,150.0,40.0,0.0,0.05,4.0,0.0,87.45,4.3725000000000005,17.490000000000002,2496.0,1774.5,10127.50841404605,11438.433892651401,21565.94230669745,44.78786970062605,60.545078413101294,40.22811142892168,12.100153020596194,-0.06059321098317881,0.1,0.16059321098317883
pizhou,tcn,event_weighted,43,low,150.0,40.0,0.0,0.1,1.0,0.0,87.45,8.745000000000001,8.745000000000001,2496.0,1774.5,10547.332876706025,6983.464902881907,17530.79777958793,47.66958513035226,63.7190806760499,34.17239373624572,13.584375451884421,-0.020593210983178813,0.05,0.07059321098317882
pizhou,tcn,event_weighted,43,low,150.0,40.0,0.0,0.1,2.0,0.0,87.45,8.745000000000001,17.490000000000002,2496.0,1774.5,9456.31121964825,12281.26586368887,21737.57708333712,40.03785878642645,55.38202307158003,50.141177684641406,10.667783427006038,-0.06059321098317881,0.1,0.16059321098317883
pizhou,tcn,event_weighted,43,low,150.0,40.0,0.0,0.1,4.0,0.0,87.45,8.745000000000001,34.980000000000004,2496.0,1774.5,8387.665698970843,22876.867785302802,31264.533484273645,32.65383663675234,47.27250627370278,65.63471663219345,8.841031820034333,-0.14059321098317884,0.2,0.34059321098317885
pizhou,tcn,event_weighted,43,low,150.0,40.0,0.0,0.2,1.0,0.0,87.45,17.490000000000002,17.490000000000002,2496.0,1774.5,9259.21420995056,13966.929805763813,23226.144015714373,38.64301841010431,53.86589222775162,53.05214890479207,11.550304754257988,-0.06059321098317881,0.1,0.16059321098317883
pizhou,tcn,event_weighted,43,low,150.0,40.0,0.0,0.2,2.0,0.0,87.45,17.490000000000002,34.980000000000004,2496.0,1774.5,7772.822541882717,24562.53172737774,32335.354269260457,28.302638909667273,42.54294352687107,74.71547710610949,7.5187041954216545,-0.14059321098317884,0.2,0.34059321098317885
pizhou,tcn,event_weighted,43,low,150.0,40.0,0.0,0.2,4.0,0.0,87.45,17.490000000000002,69.96000000000001,2496.0,1774.5,6433.337957433054,45753.735570605604,52187.07352803866,19.134156722964658,32.432071699969136,93.99483111971385,5.582810325969971,-0.27979732334418844,0.4,0.6797973233441885
pizhou,tcn,event_weighted,43,low,150.0,40.0,1000.0,0.0,0.0,0.0,87.45,0.0,0.0,2496.0,1774.5,29689.22497519026,0.0,29689.22497519026,64.03356946538678,81.527490077261,0.0,16.823089952291806,0.0,0.0,0.0
pizhou,tcn,event_weighted,43,low,150.0,40.0,1000.0,0.05,1.0,0.0,87.45,4.3725000000000005,4.3725000000000005,2496.0,1774.5,26629.221360028714,3491.7324514409534,30120.953811469666,54.51098713504579,71.17623864429645,19.873833763305537,15.108855863212302,-0.0005932109831788165,0.025,0.025593210983178818
pizhou,tcn,event_weighted,43,low,150.0,40.0,1000.0,0.05,2.0,0.0,87.45,4.3725000000000005,8.745000000000001,2496.0,1774.5,24079.720311482586,6140.632931844435,30220.35324332702,49.46146065235132,65.66677146083148,30.432827429465487,13.279187632754944,-0.020593210983178813,0.05,0.07059321098317882
pizhou,tcn,event_weighted,43,low,150.0,40.0,1000.0,0.05,4.0,0.0,87.45,4.3725000000000005,17.490000000000002,2496.0,1774.5,22227.661434642243,11438.433892651401,33666.095327293646,44.78786970062605,60.545078413101294,40.22811142892168,12.100153020596194,-0.06059321098317881,0.1,0.16059321098317883
pizhou,tcn,event_weighted,43,low,150.0,40.0,1000.0,0.1,1.0,0.0,87.45,8.745000000000001,8.745000000000001,2496.0,1774.5,24131.708328590445,6983.464902881907,31115.17323147235,47.66958513035226,63.7190806760499,34.17239373624572,13.584375451884421,-0.020593210983178813,0.05,0.07059321098317882
pizhou,tcn,event_weighted,43,low,150.0,40.0,1000.0,0.1,2.0,0.0,87.45,8.745000000000001,17.490000000000002,2496.0,1774.5,20124.09464665429,12281.26586368887,32405.36051034316,40.03785878642645,55.38202307158003,50.141177684641406,10.667783427006038,-0.06059321098317881,0.1,0.16059321098317883
pizhou,tcn,event_weighted,43,low,150.0,40.0,1000.0,0.1,4.0,0.0,87.45,8.745000000000001,34.980000000000004,2496.0,1774.5,17228.697519005178,22876.867785302802,40105.56530430798,32.65383663675234,47.27250627370278,65.63471663219345,8.841031820034333,-0.14059321098317884,0.2,0.34059321098317885
pizhou,tcn,event_weighted,43,low,150.0,40.0,1000.0,0.2,1.0,0.0,87.45,17.490000000000002,17.490000000000002,2496.0,1774.5,20809.51896420855,13966.929805763813,34776.44876997236,38.64301841010431,53.86589222775162,53.05214890479207,11.550304754257988,-0.06059321098317881,0.1,0.16059321098317883
pizhou,tcn,event_weighted,43,low,150.0,40.0,1000.0,0.2,2.0,0.0,87.45,17.490000000000002,34.980000000000004,2496.0,1774.5,15291.526737304373,24562.53172737774,39854.058464682115,28.302638909667273,42.54294352687107,74.71547710610949,7.5187041954216545,-0.14059321098317884,0.2,0.34059321098317885
pizhou,tcn,event_weighted,43,low,150.0,40.0,1000.0,0.2,4.0,0.0,87.45,17.490000000000002,69.96000000000001,2496.0,1774.5,12016.148283403027,45753.735570605604,57769.88385400863,19.134156722964658,32.432071699969136,93.99483111971385,5.582810325969971,-0.27979732334418844,0.4,0.6797973233441885
pizhou,tcn,event_weighted,43,low,150.0,40.0,5000.0,0.0,0.0,0.0,87.45,0.0,0.0,2496.0,1774.5,96981.58478435749,0.0,96981.58478435749,64.03356946538678,81.527490077261,0.0,16.823089952291806,0.0,0.0,0.0
pizhou,tcn,event_weighted,43,low,150.0,40.0,5000.0,0.05,1.0,0.0,87.45,4.3725000000000005,4.3725000000000005,2496.0,1774.5,87064.64481287792,3491.7324514409534,90556.37726431887,54.51098713504579,71.17623864429645,19.873833763305537,15.108855863212302,-0.0005932109831788165,0.025,0.025593210983178818
pizhou,tcn,event_weighted,43,low,150.0,40.0,5000.0,0.05,2.0,0.0,87.45,4.3725000000000005,8.745000000000001,2496.0,1774.5,77196.47084250237,6140.632931844435,83337.1037743468,49.46146065235132,65.66677146083148,30.432827429465487,13.279187632754944,-0.020593210983178813,0.05,0.07059321098317882
pizhou,tcn,event_weighted,43,low,150.0,40.0,5000.0,0.05,4.0,0.0,87.45,4.3725000000000005,17.490000000000002,2496.0,1774.5,70628.27351702702,11438.433892651401,82066.70740967842,44.78786970062605,60.545078413101294,40.22811142892168,12.100153020596194,-0.06059321098317881,0.1,0.16059321098317883
pizhou,tcn,event_weighted,43,low,150.0,40.0,5000.0,0.1,1.0,0.0,87.45,8.745000000000001,8.745000000000001,2496.0,1774.5,78469.21013612814,6983.464902881907,85452.67503901004,47.66958513035226,63.7190806760499,34.17239373624572,13.584375451884421,-0.020593210983178813,0.05,0.07059321098317882
pizhou,tcn,event_weighted,43,low,150.0,40.0,5000.0,0.1,2.0,0.0,87.45,8.745000000000001,17.490000000000002,2496.0,1774.5,62795.228354678446,12281.26586368887,75076.49421836731,40.03785878642645,55.38202307158003,50.141177684641406,10.667783427006038,-0.06059321098317881,0.1,0.16059321098317883
pizhou,tcn,event_weighted,43,low,150.0,40.0,5000.0,0.1,4.0,0.0,87.45,8.745000000000001,34.980000000000004,2496.0,1774.5,52592.82479914251,22876.867785302802,75469.69258444532,32.65383663675234,47.27250627370278,65.63471663219345,8.841031820034333,-0.14059321098317884,0.2,0.34059321098317885
pizhou,tcn,event_weighted,43,low,150.0,40.0,5000.0,0.2,1.0,0.0,87.45,17.490000000000002,17.490000000000002,2496.0,1774.5,67010.7379812405,13966.929805763813,80977.6677870043,38.64301841010431,53.86589222775162,53.05214890479207,11.550304754257988,-0.06059321098317881,0.1,0.16059321098317883
pizhou,tcn,event_weighted,43,low,150.0,40.0,5000.0,0.2,2.0,0.0,87.45,17.490000000000002,34.980000000000004,2496.0,1774.5,45366.343518990994,24562.53172737774,69928.87524636873,28.302638909667273,42.54294352687107,74.71547710610949,7.5187041954216545,-0.14059321098317884,0.2,0.34059321098317885
pizhou,tcn,event_weighted,43,low,150.0,40.0,5000.0,0.2,4.0,0.0,87.45,17.490000000000002,69.96000000000001,2496.0,1774.5,34347.38958728291,45753.735570605604,80101.12515788851,19.134156722964658,32.432071699969136,93.99483111971385,5.582810325969971,-0.27979732334418844,0.4,0.6797973233441885
pizhou,tcn,event_weighted,43,base,300.0,80.0,0.0,0.0,0.0,0.0,87.45,0.0,0.0,2496.0,1774.5,25732.270045796915,0.0,25732.270045796915,64.03356946538678,81.527490077261,0.0,16.823089952291806,0.0,0.0,0.0
pizhou,tcn,event_weighted,43,base,300.0,80.0,0.0,0.05,1.0,0.0,87.45,4.3725000000000005,4.3725000000000005,2496.0,1774.5,22544.06311284514,3491.7324514409534,26035.795564286094,54.51098713504579,71.17623864429645,19.873833763305537,15.108855863212302,-0.0005932109831788165,0.025,0.025593210983178818
pizhou,tcn,event_weighted,43,base,300.0,80.0,0.0,0.05,2.0,0.0,87.45,4.3725000000000005,8.745000000000001,2496.0,1774.5,20846.422635013598,6140.632931844435,26987.055566858035,49.46146065235132,65.66677146083148,30.432827429465487,13.279187632754944,-0.020593210983178813,0.05,0.07059321098317882
pizhou,tcn,event_weighted,43,base,300.0,80.0,0.0,0.05,4.0,0.0,87.45,4.3725000000000005,17.490000000000002,2496.0,1774.5,19267.492005664008,11438.433892651401,30705.925898315407,44.78786970062605,60.545078413101294,40.22811142892168,12.100153020596194,-0.06059321098317881,0.1,0.16059321098317883
pizhou,tcn,event_weighted,43,base,300.0,80.0,0.0,0.1,1.0,0.0,87.45,8.745000000000001,8.745000000000001,2496.0,1774.5,20246.533873300858,6983.464902881907,27229.998776182765,47.66958513035226,63.7190806760499,34.17239373624572,13.584375451884421,-0.020593210983178813,0.05,0.07059321098317882
pizhou,tcn,event_weighted,43,base,300.0,80.0,0.0,0.1,2.0,0.0,87.45,8.745000000000001,17.490000000000002,2496.0,1774.5,17677.27096047542,12281.26586368887,29958.536824164286,40.03785878642645,55.38202307158003,50.141177684641406,10.667783427006038,-0.06059321098317881,0.1,0.16059321098317883
pizhou,tcn,event_weighted,43,base,300.0,80.0,0.0,0.1,4.0,0.0,87.45,8.745000000000001,34.980000000000004,2496.0,1774.5,15176.641445431806,22876.867785302802,38053.509230734606,32.65383663675234,47.27250627370278,65.63471663219345,8.841031820034333,-0.14059321098317884,0.2,0.34059321098317885
