site,cutoff,method,config_a,config_b,pairs,nmi,ari,mean_iou,left_n,right_n,left_coverage,right_coverage
pizhou,0.7,maximum_iou,adaptive_corridor,endpoint_corridor_0.050,5808,0.978360733755902,0.9926953190251312,0.9894084240675151,9769,10613,0.5945337291432081,0.5472533685103176
pizhou,0.3,greedy,adaptive_corridor,endpoint_corridor_0.100,8666,0.863117970769347,0.9304037959255481,0.8617395552464653,9769,10493,0.8870918210666394,0.8258839226150767
pizhou,0.3,maximum_iou,adaptive_corridor,endpoint_corridor_0.100,8666,0.8643838376914502,0.9316867997737364,0.8617395552464653,9769,10493,0.8870918210666394,0.8258839226150767
pizhou,0.5,greedy,adaptive_corridor,endpoint_corridor_0.100,8261,0.8762557421426358,0.938904599082413,0.8864109019303166,9769,10493,0.8456341488381616,0.7872867626036405
pizhou,0.5,maximum_iou,adaptive_corridor,endpoint_corridor_0.100,8261,0.8770603914830033,0.9398456703980147,0.8864109019303166,9769,10493,0.8456341488381616,0.7872867626036405
pizhou,0.7,greedy,adaptive_corridor,endpoint_corridor_0.100,6381,0.9618679684638666,0.9856502030506831,0.9806922465126512,9769,10493,0.6531886579997953,0.6081196988468502
pizhou,0.7,maximum_iou,adaptive_corridor,endpoint_corridor_0.100,6381,0.9618679684638666,0.9856502030506831,0.9806922465126512,9769,10493,0.6531886579997953,0.6081196988468502
pizhou,0.3,greedy,adaptive_corridor,financial_tail_1h,946,0.7518693740128758,0.8122856608004194,0.6715468639887243,9769,1030,0.09683693315590132,0.9184466019417475
pizhou,0.3,maximum_iou,adaptive_corridor,financial_tail_1h,946,0.7578032226757501,0.8146375069912901,0.6715468639887243,9769,1030,0.09683693315590132,0.9184466019417475
pizhou,0.5,greedy,adaptive_corridor,financial_tail_1h,752,0.7775466778644917,0.845179127142196,0.757734929078014,9769,1030,0.0769781963353465,0.7300970873786408
pizhou,0.5,maximum_iou,adaptive_corridor,financial_tail_1h,752,0.7847367303712774,0.8500482422988731,0.757734929078014,9769,1030,0.0769781963353465,0.7300970873786408
pizhou,0.7,greedy,adaptive_corridor,financial_tail_1h,336,0.9832550366413544,0.9940732896420336,0.9873511904761905,9769,1030,0.03439451325621865,0.3262135922330097
pizhou,0.7,maximum_iou,adaptive_corridor,financial_tail_1h,336,0.9832550366413544,0.9940732896420336,0.9873511904761905,9769,1030,0.03439451325621865,0.3262135922330097
pizhou,0.3,greedy,adaptive_corridor,financial_tail_2h,463,0.723118893408911,0.8084114857937926,0.5500340672046935,9769,708,0.04739482035008701,0.653954802259887
pizhou,0.3,maximum_iou,adaptive_corridor,financial_tail_2h,463,0.7246416146504938,0.8095521899074036,0.5500340672046935,9769,708,0.04739482035008701,0.653954802259887
pizhou,0.5,greedy,adaptive_corridor,financial_tail_2h,299,0.7529124414106612,0.8336488378652106,0.6450748526835482,9769,708,0.030607022213123145,0.422316384180791
pizhou,0.5,maximum_iou,adaptive_corridor,financial_tail_2h,299,0.7529124414106612,0.8336488378652106,0.6450748526835482,9769,708,0.030607022213123145,0.422316384180791
pizhou,0.7,greedy,adaptive_corridor,financial_tail_2h,104,0.8270375176211371,0.8796292745716983,0.8413003663003662,9769,708,0.010645920769781964,0.14689265536723164
pizhou,0.7,maximum_iou,adaptive_corridor,financial_tail_2h,104,0.8270375176211371,0.8796292745716983,0.8413003663003662,9769,708,0.010645920769781964,0.14689265536723164
pizhou,0.3,greedy,adaptive_corridor,financial_tail_4h,184,0.5235281373722547,0.5905227412825924,0.45035980339899107,9769,496,0.018835090592691166,0.3709677419354839
pizhou,0.3,maximum_iou,adaptive_corridor,financial_tail_4h,184,0.4717990364599804,0.5538709640602697,0.45035980339899107,9769,496,0.018835090592691166,0.3709677419354839
pizhou,0.5,greedy,adaptive_corridor,financial_tail_4h,62,0.6556168149763333,0.7525546573533504,0.6227567235631754,9769,496,0.006346606612754632,0.125
pizhou,0.5,maximum_iou,adaptive_corridor,financial_tail_4h,62,0.6556168149763333,0.7525546573533504,0.6227567235631754,9769,496,0.006346606612754632,0.125
pizhou,0.7,greedy,adaptive_corridor,financial_tail_4h,15,1.0,1.0,0.7950673400673398,9769,496,0.0015354693417954754,0.03024193548387097
pizhou,0.7,maximum_iou,adaptive_corridor,financial_tail_4h,15,1.0,1.0,0.7950673400673398,9769,496,0.0015354693417954754,0.03024193548387097
pizhou,0.3,greedy,adaptive_corridor,mean_shift_1h,4209,0.6268681746064891,0.6613027573499298,0.5806647676391082,9769,5717,0.4308526973078104,0.7362252929858317
pizhou,0.3,maximum_iou,adaptive_corridor,mean_shift_1h,4210,0.625851163178399,0.658790244139143,0.5806060190798907,9769,5717,0.4309550619305968,0.7364002099002973
pizhou,0.5,greedy,adaptive_corridor,mean_shift_1h,3008,0.6550127154916974,0.6763891999879775,0.6687311349628503,9769,5717,0.307912785341386,0.5261500787126115
pizhou,0.5,maximum_iou,adaptive_corridor,mean_shift_1h,3008,0.6553771620901431,0.6766261311357606,0.6687311349628503,9769,5717,0.307912785341386,0.5261500787126115
pizhou,0.7,greedy,adaptive_corridor,mean_shift_1h,993,0.7674605265306876,0.8376237678580123,0.8682891350565066,9769,5717,0.10164807042686047,0.17369249606436943
pizhou,0.7,maximum_iou,adaptive_corridor,mean_shift_1h,993,0.7674605265306876,0.8376237678580123,0.8682891350565066,9769,5717,0.10164807042686047,0.17369249606436943
pizhou,0.3,greedy,adaptive_corridor,mean_shift_2h,1321,0.3333876325204074,0.32039824610103107,0.4530350680540399,9769,3316,0.1352236667007882,0.3983715319662244
pizhou,0.3,maximum_iou,adaptive_corridor,mean_shift_2h,1326,0.3327382295912839,0.31831902838079856,0.4523530795514671,9769,3316,0.13573548981472003,0.39987937273823887
pizhou,0.5,greedy,adaptive_corridor,mean_shift_2h,424,0.4998183134864796,0.41392851561716293,0.6367976548054239,9769,3316,0.04340260006141877,0.1278648974668275
pizhou,0.5,maximum_iou,adaptive_corridor,mean_shift_2h,424,0.4998183134864796,0.41392851561716293,0.6367976548054239,9769,3316,0.04340260006141877,0.1278648974668275
pizhou,0.7,greedy,adaptive_corridor,mean_shift_2h,132,0.5816347454352602,0.44881841541042666,0.7964354038217676,9769,3316,0.013512130207800184,0.039806996381182146
pizhou,0.7,maximum_iou,adaptive_corridor,mean_shift_2h,132,0.5816347454352602,0.44881841541042666,0.7964354038217676,9769,3316,0.013512130207800184,0.039806996381182146
pizhou,0.3,greedy,adaptive_corridor,mean_shift_4h,191,0.11276339761659351,0.07788465633127512,0.4119806397409143,9769,1425,0.019551642952195723,0.13403508771929826
pizhou,0.3,maximum_iou,adaptive_corridor,mean_shift_4h,193,0.1064790826516247,0.07034946286604085,0.4098069498375025,9769,1425,0.019756372197768452,0.13543859649122808
pizhou,0.5,greedy,adaptive_corridor,mean_shift_4h,38,0.455159195887891,0.27214214486447286,0.6133731893974385,9769,1425,0.003889855665881871,0.02666666666666667
pizhou,0.5,maximum_iou,adaptive_corridor,mean_shift_4h,38,0.455159195887891,0.27214214486447286,0.6133731893974385,9769,1425,0.003889855665881871,0.02666666666666667
pizhou,0.7,greedy,adaptive_corridor,mean_shift_4h,5,0.6712694853274374,0.21052631578947367,0.848159420289855,9769,1425,0.0005118231139318251,0.0035087719298245615
pizhou,0.7,maximum_iou,adaptive_corridor,mean_shift_4h,5,0.6712694853274374,0.21052631578947367,0.848159420289855,9769,1425,0.0005118231139318251,0.0035087719298245615
pizhou,0.3,greedy,adaptive_corridor,opsda_cui2015_1h_0.025,3768,0.6612268460965431,0.7596272164271057,0.5727618542108988,9769,4452,0.38570989865902344,0.8463611859838275
pizhou,0.3,maximum_iou,adaptive_corridor,opsda_cui2015_1h_0.025,3771,0.6500209670745752,0.7527563580976168,0.5725713780606382,9769,4452,0.38601699252738253,0.8470350404312669
pizhou,0.5,greedy,adaptive_corridor,opsda_cui2015_1h_0.025,3082,0.6722885894988369,0.7670604507194183,0.6242158771360589,9769,4452,0.315487767427577,0.6922731356693621
pizhou,0.5,maximum_iou,adaptive_corridor,opsda_cui2015_1h_0.025,3082,0.6632045367174592,0.7617087024533863,0.6242158771360589,9769,4452,0.315487767427577,0.6922731356693621
pizhou,0.7,greedy,adaptive_corridor,opsda_cui2015_1h_0.025,606,1.0,1.0,1.0,9769,4452,0.06203296140853721,0.13611859838274934
pizhou,0.7,maximum_iou,adaptive_corridor,opsda_cui2015_1h_0.025,606,1.0,1.0,1.0,9769,4452,0.06203296140853721,0.13611859838274934
pizhou,0.3,greedy,adaptive_corridor,opsda_cui2015_2h_0.025,5529,0.6341629649943712,0.7389203325689514,0.6132669785952477,9769,8674,0.5659739993858123,0.6374221812312658
pizhou,0.3,maximum_iou,adaptive_corridor,opsda_cui2015_2h_0.025,5531,0.6301158939733383,0.736872882579158,0.6131537017995164,9769,8674,0.566178728631385,0.6376527553608485
pizhou,0.5,greedy,adaptive_corridor,opsda_cui2015_2h_0.025,4826,0.6552824370641954,0.7586219488854133,0.6514859984607186,9769,8674,0.49401166956699766,0.5563753746829606
pizhou,0.5,maximum_iou,adaptive_corridor,opsda_cui2015_2h_0.025,4826,0.6494477944988248,0.7549465034814751,0.6514859984607186,9769,8674,0.49401166956699766,0.5563753746829606
pizhou,0.7,greedy,adaptive_corridor,opsda_cui2015_2h_0.025,1492,0.8135388928484615,0.8873612038069196,0.8966487935656836,9769,8674,0.15272801719725662,0.172008300668665
pizhou,0.7,maximum_iou,adaptive_corridor,opsda_cui2015_2h_0.025,1492,0.8135388928484615,0.8873612038069196,0.8966487935656836,9769,8674,0.15272801719725662,0.172008300668665
pizhou,0.3,greedy,adaptive_corridor,opsda_cui2015_4h_0.025,6254,0.6048163441796653,0.7162002974988109,0.6172829606611987,9769,13284,0.640188350905927,0.47079193014152365
pizhou,0.3,maximum_iou,adaptive_corridor,opsda_cui2015_4h_0.025,6271,0.5956118707582173,0.7084941368748822,0.6161443481747263,9769,13284,0.6419285494932951,0.47207166516109605
pizhou,0.5,greedy,adaptive_corridor,opsda_cui2015_4h_0.025,5182,0.6518701618956517,0.7563497246482489,0.6692621473256363,9769,13284,0.5304534752789436,0.39009334537789825
pizhou,0.5,maximum_iou,adaptive_corridor,opsda_cui2015_4h_0.025,5182,0.6451019795563814,0.7511237410325163,0.6692621473256363,9769,13284,0.5304534752789436,0.39009334537789825
pizhou,0.7,greedy,adaptive_corridor,opsda_cui2015_4h_0.025,1873,0.800624603053409,0.8843340505701889,0.8835443328102164,9769,13284,0.19172893847886172,0.14099668774465524
pizhou,0.7,maximum_iou,adaptive_corridor,opsda_cui2015_4h_0.025,1873,0.800624603053409,0.8843340505701889,0.8835443328102164,9769,13284,0.19172893847886172,0.14099668774465524
pizhou,0.3,greedy,adaptive_corridor,sda_florita2013_0.025,5604,0.6701900272648275,0.7745970303049061,0.5964915041735169,9769,7304,0.5736513460947896,0.767250821467689
pizhou,0.3,maximum_iou,adaptive_corridor,sda_florita2013_0.025,5610,0.662300818017942,0.7698885007421313,0.596210051584383,9769,7304,0.5742655338315078,0.7680722891566265
pizhou,0.5,greedy,adaptive_corridor,sda_florita2013_0.025,4587,0.6973953682271568,0.8008985198642957,0.6522355741780201,9769,7304,0.4695465247210564,0.6280120481927711
pizhou,0.5,maximum_iou,adaptive_corridor,sda_florita2013_0.025,4587,0.6906553973207898,0.7975569058981092,0.6522355741780201,9769,7304,0.4695465247210564,0.6280120481927711
pizhou,0.7,greedy,adaptive_corridor,sda_florita2013_0.025,1245,0.9116944545661573,0.9600796055301444,0.9278705297379997,9769,7304,0.12744395536902448,0.17045454545454544
pizhou,0.7,maximum_iou,adaptive_corridor,sda_florita2013_0.025,1245,0.9116944545661573,0.9600796055301444,0.9278705297379997,9769,7304,0.12744395536902448,0.17045454545454544
pizhou,0.3,greedy,adaptive_corridor,threshold_1h,6816,0.7213673232821018,0.8027756233229534,0.654369234133759,9769,8396,0.697717268911864,0.8118151500714627
pizhou,0.3,maximum_iou,adaptive_corridor,threshold_1h,6817,0.7193559779426891,0.8015602358104391,0.6543221407054474,9769,8396,0.6978196335346504,0.8119342544068604
pizhou,0.5,greedy,adaptive_corridor,threshold_1h,5340,0.7462163311590924,0.8301155033840293,0.7397520955947923,9769,8396,0.5466270856791893,0.6360171510242972
pizhou,0.5,maximum_iou,adaptive_corridor,threshold_1h,5340,0.7465469462573714,0.8303664997686584,0.7397520955947923,9769,8396,0.5466270856791893,0.6360171510242972
pizhou,0.7,greedy,adaptive_corridor,threshold_1h,2291,0.945388813591814,0.9751733372075994,0.9596900916630291,9769,8396,0.23451735080356229,0.27286803239637925
pizhou,0.7,maximum_iou,adaptive_corridor,threshold_1h,2291,0.945388813591814,0.9751733372075994,0.9596900916630291,9769,8396,0.23451735080356229,0.27286803239637925
pizhou,0.3,greedy,adaptive_corridor,threshold_2h,3355,0.5860045314137979,0.6388148414289488,0.5719003670029356,9769,6346,0.3434333094482547,0.5286794831389852
pizhou,0.3,maximum_iou,adaptive_corridor,threshold_2h,3357,0.5849513005733734,0.6355341074506141,0.5717780949145613,9769,6346,0.3436380386938274,0.5289946422943587
pizhou,0.5,greedy,adaptive_corridor,threshold_2h,2126,0.6243761124451778,0.6874600045334828,0.6842965007711009,9769,6346,0.21762718804381206,0.3350141821619918
pizhou,0.5,maximum_iou,adaptive_corridor,threshold_2h,2126,0.6246503617293997,0.6877653377825026,0.6842965007711009,9769,6346,0.21762718804381206,0.3350141821619918
pizhou,0.7,greedy,adaptive_corridor,threshold_2h,902,0.7191341312881177,0.7883182346605656,0.8615238358586473,9769,6346,0.09233288975330126,0.14213677907343208
pizhou,0.7,maximum_iou,adaptive_corridor,threshold_2h,902,0.7191341312881177,0.7883182346605656,0.8615238358586473,9769,6346,0.09233288975330126,0.14213677907343208
pizhou,0.3,greedy,adaptive_corridor,threshold_4h,1005,0.3047087982947736,0.3833565344130582,0.46440605436463944,9769,3539,0.10287644590029686,0.28397852500706416
pizhou,0.3,maximum_iou,adaptive_corridor,threshold_4h,1017,0.30484374268194375,0.3854417489346982,0.46206463175084417,9769,3539,0.10410482137373324,0.2873693133653574
pizhou,0.5,greedy,adaptive_corridor,threshold_4h,348,0.41192523757120236,0.4713886616905068,0.6434001157029806,9769,3539,0.03562288872965503,0.09833286239050579
pizhou,0.5,maximum_iou,adaptive_corridor,threshold_4h,348,0.4144129693464952,0.47073027207102897,0.6434001157029806,9769,3539,0.03562288872965503,0.09833286239050579
pizhou,0.7,greedy,adaptive_corridor,threshold_4h,114,0.5832241804195749,0.6064339523627307,0.8167213831203767,9769,3539,0.011669566997645613,0.03221248940378638
pizhou,0.7,maximum_iou,adaptive_corridor,threshold_4h,114,0.5832241804195749,0.6064339523627307,0.8167213831203767,9769,3539,0.011669566997645613,0.03221248940378638
pizhou,0.3,greedy,endpoint_corridor_0.025,endpoint_corridor_0.050,8707,0.9150346429923197,0.9597601595687106,0.9272796381674295,9274,10613,0.9388613327582489,0.8204089324413455
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,endpoint_corridor_0.050,8707,0.9201519211791299,0.9638500390938713,0.9272796381674295,9274,10613,0.9388613327582489,0.8204089324413455
pizhou,0.5,greedy,endpoint_corridor_0.025,endpoint_corridor_0.050,8594,0.9241035412613074,0.9644828633698023,0.9349210966676642,9274,10613,0.9266767306448135,0.8097616131159898
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,endpoint_corridor_0.050,8594,0.9296016363490159,0.9685370107855601,0.9349210966676642,9274,10613,0.9266767306448135,0.8097616131159898
pizhou,0.7,greedy,endpoint_corridor_0.025,endpoint_corridor_0.050,7402,0.9858997154142156,0.995619210007139,0.9965443702474235,9274,10613,0.7981453525986629,0.6974465278432112
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,endpoint_corridor_0.050,7402,0.9858997154142156,0.995619210007139,0.9965443702474235,9274,10613,0.7981453525986629,0.6974465278432112
pizhou,0.3,greedy,endpoint_corridor_0.025,endpoint_corridor_0.100,7694,0.8336749181899864,0.9017738602578173,0.7763378474484531,9274,10493,0.8296312270864783,0.7332507385876299
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,endpoint_corridor_0.100,7694,0.8373652167274246,0.9084158891138383,0.7763378474484531,9274,10493,0.8296312270864783,0.7332507385876299
pizhou,0.5,greedy,endpoint_corridor_0.025,endpoint_corridor_0.100,7019,0.8465112198421557,0.9111982759611896,0.8176804682076089,9274,10493,0.756847099417727,0.6689221385685695
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,endpoint_corridor_0.100,7019,0.8493474851873715,0.9162271303687552,0.8176804682076089,9274,10493,0.756847099417727,0.6689221385685695
pizhou,0.7,greedy,endpoint_corridor_0.025,endpoint_corridor_0.100,4314,0.9856359060332616,0.9955155785868546,0.9926525671310097,9274,10493,0.4651714470562864,0.41113123034403887
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,endpoint_corridor_0.100,4314,0.9856359060332616,0.9955155785868546,0.9926525671310097,9274,10493,0.4651714470562864,0.41113123034403887
pizhou,0.3,greedy,endpoint_corridor_0.025,financial_tail_1h,877,0.7203003559291163,0.7837476029260523,0.5369441277080959,9274,1030,0.09456545180073324,0.8514563106796117
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,financial_tail_1h,877,0.7205787127507557,0.7873049552236384,0.5369441277080959,9274,1030,0.09456545180073324,0.8514563106796117
pizhou,0.5,greedy,endpoint_corridor_0.025,financial_tail_1h,589,0.7347143019915762,0.7918313964841774,0.6362761743067348,9274,1030,0.06351089066206599,0.5718446601941748
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,financial_tail_1h,589,0.7336865830720612,0.7984900280428454,0.6362761743067348,9274,1030,0.06351089066206599,0.5718446601941748
pizhou,0.7,greedy,endpoint_corridor_0.025,financial_tail_1h,145,1.0,1.0,1.0,9274,1030,0.01563510890662066,0.1407766990291262
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,financial_tail_1h,145,1.0,1.0,1.0,9274,1030,0.01563510890662066,0.1407766990291262
pizhou,0.3,greedy,endpoint_corridor_0.025,financial_tail_2h,175,0.7265104712893374,0.794808619850065,0.4568843537414967,9274,708,0.018869959025231833,0.24717514124293785
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,financial_tail_2h,175,0.7157529037562015,0.7855057181923805,0.4568843537414967,9274,708,0.018869959025231833,0.24717514124293785
pizhou,0.5,greedy,endpoint_corridor_0.025,financial_tail_2h,83,0.7811980524879888,0.8396098028974659,0.5495697074010328,9274,708,0.00894975199482424,0.1172316384180791
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,financial_tail_2h,83,0.7811980524879888,0.8396098028974659,0.5495697074010328,9274,708,0.00894975199482424,0.1172316384180791
pizhou,0.7,greedy,endpoint_corridor_0.025,financial_tail_2h,12,0.8669330093917879,0.8774373259052924,0.7678571428571429,9274,708,0.0012939400474444684,0.01694915254237288
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,financial_tail_2h,12,0.8669330093917879,0.8774373259052924,0.7678571428571429,9274,708,0.0012939400474444684,0.01694915254237288
pizhou,0.3,greedy,endpoint_corridor_0.025,financial_tail_4h,33,0.7338381426591933,0.6676716501414229,0.3740999740999741,9274,496,0.003558335130472288,0.06653225806451613
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,financial_tail_4h,33,0.7338381426591933,0.6676716501414229,0.3740999740999741,9274,496,0.003558335130472288,0.06653225806451613
pizhou,0.5,greedy,endpoint_corridor_0.025,financial_tail_4h,4,0.7999999999999999,0.5714285714285714,0.5408653846153846,9274,496,0.00043131334914815614,0.008064516129032258
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,financial_tail_4h,4,0.7999999999999999,0.5714285714285714,0.5408653846153846,9274,496,0.00043131334914815614,0.008064516129032258
pizhou,0.7,greedy,endpoint_corridor_0.025,financial_tail_4h,0,,,,9274,496,0.0,0.0
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,financial_tail_4h,0,,,,9274,496,0.0,0.0
pizhou,0.3,greedy,endpoint_corridor_0.025,mean_shift_1h,2665,0.6053584005597226,0.6494250175522721,0.46520444325322374,9274,5717,0.287362518869959,0.4661535770509008
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,mean_shift_1h,2668,0.5988792093948593,0.6415308084281194,0.465056162394993,9274,5717,0.28768600388182014,0.4666783277942977
pizhou,0.5,greedy,endpoint_corridor_0.025,mean_shift_1h,1221,0.6708205988507498,0.7157699642034941,0.6054528554528554,9274,5717,0.13165839982747465,0.2135735525625328
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,mean_shift_1h,1221,0.6708205988507498,0.7157699642034941,0.6054528554528554,9274,5717,0.13165839982747465,0.2135735525625328
pizhou,0.7,greedy,endpoint_corridor_0.025,mean_shift_1h,135,0.9251637449501735,0.9626963922416076,0.9075308641975307,9274,5717,0.01455682553375027,0.02361378345285989
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,mean_shift_1h,135,0.9251637449501735,0.9626963922416076,0.9075308641975307,9274,5717,0.01455682553375027,0.02361378345285989
pizhou,0.3,greedy,endpoint_corridor_0.025,mean_shift_2h,183,0.358213522634501,0.308404040126526,0.372398836743099,9274,3316,0.019732585723528144,0.05518697225572979
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,mean_shift_2h,183,0.358213522634501,0.308404040126526,0.372398836743099,9274,3316,0.019732585723528144,0.05518697225572979
pizhou,0.5,greedy,endpoint_corridor_0.025,mean_shift_2h,18,0.8708038880471465,0.7718120805369127,0.5904982363315697,9274,3316,0.0019409100711667026,0.005428226779252111
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,mean_shift_2h,18,0.8708038880471465,0.7718120805369127,0.5904982363315697,9274,3316,0.0019409100711667026,0.005428226779252111
pizhou,0.7,greedy,endpoint_corridor_0.025,mean_shift_2h,4,0.7020168761809934,0.3333333333333333,0.7232142857142858,9274,3316,0.00043131334914815614,0.0012062726176115801
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,mean_shift_2h,4,0.7020168761809934,0.3333333333333333,0.7232142857142858,9274,3316,0.00043131334914815614,0.0012062726176115801
pizhou,0.3,greedy,endpoint_corridor_0.025,mean_shift_4h,2,1.0,1.0,0.34672619047619047,9274,1425,0.00021565667457407807,0.0014035087719298245
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,mean_shift_4h,2,1.0,1.0,0.34672619047619047,9274,1425,0.00021565667457407807,0.0014035087719298245
pizhou,0.5,greedy,endpoint_corridor_0.025,mean_shift_4h,0,,,,9274,1425,0.0,0.0
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,mean_shift_4h,0,,,,9274,1425,0.0,0.0
pizhou,0.7,greedy,endpoint_corridor_0.025,mean_shift_4h,0,,,,9274,1425,0.0,0.0
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,mean_shift_4h,0,,,,9274,1425,0.0,0.0
pizhou,0.3,greedy,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,3633,0.6558317174886533,0.7474642445916309,0.48550325717955783,9274,4452,0.3917403493638128,0.8160377358490566
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,3634,0.6431331901324544,0.7399794712655912,0.4854613832324345,9274,4452,0.39184817770109986,0.816262353998203
pizhou,0.5,greedy,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,3317,0.6458419281059943,0.7370047401140779,0.5,9274,4452,0.35766659478110846,0.745058400718778
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,3317,0.6329992676394829,0.7294286581892487,0.5,9274,4452,0.35766659478110846,0.745058400718778
pizhou,0.7,greedy,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,0,,,,9274,4452,0.0,0.0
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,0,,,,9274,4452,0.0,0.0
pizhou,0.3,greedy,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,4686,0.6461739934372168,0.7434534726736644,0.505228339735382,9274,8674,0.5052835885270649,0.5402351856121743
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,4687,0.6372349146887859,0.7380705884990533,0.5051774411492781,9274,8674,0.505391416864352,0.5403504726769657
pizhou,0.5,greedy,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,4037,0.6522369293659142,0.7519751333403694,0.5324498389893486,9274,8674,0.4353029976277766,0.46541388056260086
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,4037,0.6434689112422292,0.7469323923804542,0.5324498389893486,9274,8674,0.4353029976277766,0.46541388056260086
pizhou,0.7,greedy,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,98,0.9309036147233642,0.9654331258264871,0.75,9274,8674,0.010567177054129826,0.01129813234955038
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,98,0.9309036147233642,0.9654331258264871,0.75,9274,8674,0.010567177054129826,0.01129813234955038
pizhou,0.3,greedy,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,4817,0.616722138617848,0.7219522331734298,0.4953637250346821,9274,13284,0.519409100711667,0.36261668172237277
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,4835,0.606084293348272,0.7124707283540034,0.49395635331002435,9274,13284,0.5213500107828337,0.3639716952725083
pizhou,0.5,greedy,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,3740,0.6509785607264101,0.7471544240054174,0.5347386681945505,9274,13284,0.403277981453526,0.28154170430593195
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,3740,0.6397462096909406,0.7406624797440743,0.5347386681945505,9274,13284,0.403277981453526,0.28154170430593195
pizhou,0.7,greedy,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,116,0.9185780989163527,0.9613132532558186,0.7604474548440063,9274,13284,0.012508087125296528,0.008732309545317675
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,116,0.9185780989163527,0.9613132532558186,0.7604474548440063,9274,13284,0.012508087125296528,0.008732309545317675
pizhou,0.3,greedy,endpoint_corridor_0.025,sda_florita2013_0.025,5208,0.6661890071251694,0.7596647223481594,0.5007294181113304,9274,7304,0.5615699805908992,0.7130339539978094
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,sda_florita2013_0.025,5209,0.6556256385354726,0.7540018215417746,0.500684483814643,9274,7304,0.5616778089281863,0.713170865279299
pizhou,0.5,greedy,endpoint_corridor_0.025,sda_florita2013_0.025,4335,0.6711393544874477,0.7678712680994838,0.533833141099577,9274,7304,0.4674358421393142,0.5935104052573932
pizhou,0.5,maximum_iou,endpoint_corridor_0.025,sda_florita2013_0.025,4335,0.660097150598652,0.7621961778527448,0.533833141099577,9274,7304,0.4674358421393142,0.5935104052573932
pizhou,0.7,greedy,endpoint_corridor_0.025,sda_florita2013_0.025,130,0.924753603746331,0.9634795253990812,0.7629670329670328,9274,7304,0.014017683847315074,0.017798466593647318
pizhou,0.7,maximum_iou,endpoint_corridor_0.025,sda_florita2013_0.025,130,0.924753603746331,0.9634795253990812,0.7629670329670328,9274,7304,0.014017683847315074,0.017798466593647318
pizhou,0.3,greedy,endpoint_corridor_0.025,threshold_1h,5944,0.6913295827264965,0.7745637211616153,0.5601278600269178,9274,8396,0.64093163683416,0.7079561696045736
pizhou,0.3,maximum_iou,endpoint_corridor_0.025,threshold_1h,5945,0.6880384031840892,0.7725448433046771,0.56008971124194,9274,8396,0.641039465171447,0.7080752739399714
pizhou,0.5,greedy,endpoint_corridor_0.025,threshold_1h,3769,0.7134176522285387,0.7971113928283109,0.6891584227217022,9274,8396,0.4064050032348501,0.44890424011434016
