site,model,seed,price_case,tail_premium,regime,mse_test_total_cny_per_installed_mw,event_weighted_test_total_cny_per_installed_mw,event_weighted_minus_mse_cny_per_installed_mw,mse_test_mse_pu2,event_weighted_test_mse_pu2,mse_weighted_mse_pu2,event_weighted_weighted_mse_pu2
yandun,tcn,43,base,5000.0,at_least_10pct_2h,27078.606180620885,35649.82220155343,8571.216020932541,0.014325916844240573,0.015925365370100954,0.031493620502353964,0.030503288783902897
yandun,tcn,43,high,0.0,unconstrained,23421.640336938686,33981.55234944135,10559.912012502664,0.014325916844240573,0.015925365370100954,0.031493620502353964,0.030503288783902897
yandun,tcn,43,high,0.0,at_least_10pct_2h,19669.23916242193,32188.650127136072,12519.410964714141,0.014325916844240573,0.015925365370100954,0.031493620502353964,0.030503288783902897
yandun,tcn,43,high,1000.0,unconstrained,28251.167214759604,40963.15953516682,12711.992320407218,0.014325916844240573,0.015925365370100954,0.031493620502353964,0.030503288783902897
yandun,tcn,43,high,1000.0,at_least_10pct_2h,23762.403362551002,35602.109733946025,11839.706371395023,0.014325916844240573,0.015925365370100954,0.031493620502353964,0.030503288783902897
yandun,tcn,43,high,5000.0,unconstrained,32255.585270070675,41034.59383438745,8779.008564316777,0.014325916844240573,0.015925365370100954,0.031493620502353964,0.030503288783902897
yandun,tcn,43,high,5000.0,at_least_10pct_2h,32255.585270070675,41034.59383438745,8779.008564316777,0.014325916844240573,0.015925365370100954,0.031493620502353964,0.030503288783902897
yandun,timesnet,41,low,0.0,unconstrained,5232.704202445547,6599.452256095437,1366.7480536498906,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,low,0.0,at_least_10pct_2h,7975.609061212291,9429.363823864596,1453.7547626523055,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,low,1000.0,unconstrained,13413.896901364877,17226.330932705892,3812.4340313410157,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,low,1000.0,at_least_10pct_2h,12901.4691457991,16657.96146200882,3756.492316209722,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,low,5000.0,unconstrained,26136.73532415606,44869.41869071588,18732.68336655982,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,low,5000.0,at_least_10pct_2h,26136.73532415606,44869.41869071588,18732.68336655982,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,base,0.0,unconstrained,10465.408404891094,13198.904512190875,2733.496107299781,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,base,0.0,at_least_10pct_2h,10775.003948438742,13714.639027836547,2939.6350793978054,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,base,1000.0,unconstrained,18646.601103810423,23825.78318880133,5179.182084990909,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,base,1000.0,at_least_10pct_2h,15700.86403302555,20557.620300574315,4856.756267548766,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,base,5000.0,unconstrained,27857.336952172736,37983.61503676674,10126.278084594007,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,base,5000.0,at_least_10pct_2h,27857.336952172736,37983.61503676674,10126.278084594007,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,high,0.0,unconstrained,20930.816809782187,26397.80902438175,5466.992214599562,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,high,0.0,at_least_10pct_2h,16373.793722891642,22285.18943578045,5911.395712888807,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,high,1000.0,unconstrained,25534.984244155996,33818.99847317087,8284.014229014872,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,high,1000.0,at_least_10pct_2h,21299.653807478448,29128.170708518213,7828.516901039766,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,high,5000.0,unconstrained,31298.54020820608,44264.71788918257,12966.177680976489,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,41,high,5000.0,at_least_10pct_2h,31298.54020820608,44264.71788918257,12966.177680976489,0.01499904261996454,0.01871865820344806,0.03298755410185973,0.03808646963670115
yandun,timesnet,42,low,0.0,unconstrained,5610.889533062234,6628.304919891907,1017.4153868296735,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,low,0.0,at_least_10pct_2h,8398.344168926309,9501.770352575964,1103.4261836496553,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,low,1000.0,unconstrained,13964.009698215279,17668.071957468797,3704.0622592535183,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,low,1000.0,at_least_10pct_2h,13360.837909714279,16982.793569810157,3621.9556600958786,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,low,5000.0,unconstrained,26636.13226270384,42366.5674690836,15730.435206379763,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,low,5000.0,at_least_10pct_2h,26636.13226270384,42366.5674690836,15730.435206379763,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,base,0.0,unconstrained,11221.779066124467,13256.609839783814,2034.830773659347,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,base,0.0,at_least_10pct_2h,11636.923312333482,13875.533512304786,2238.6101999713046,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,base,1000.0,unconstrained,19574.89923127751,24296.376877360704,4721.477646083193,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,base,1000.0,at_least_10pct_2h,16599.41705312145,21356.55672953898,4757.13967641753,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,base,5000.0,unconstrained,28775.524509001938,45871.3995329879,17095.875023985966,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,base,5000.0,at_least_10pct_2h,28775.524509001938,45871.3995329879,17095.875023985966,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,high,0.0,unconstrained,22443.558132248934,26513.21967956763,4069.661547318694,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,high,0.0,at_least_10pct_2h,18114.081599147827,22623.059831762424,4508.978232614598,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,high,1000.0,unconstrained,27408.813701629202,32815.26615805908,5406.452456429877,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,high,1000.0,at_least_10pct_2h,23076.575339935793,30104.08304899662,7027.507709060828,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,high,5000.0,unconstrained,33054.30900159813,41440.608684496976,8386.299682898847,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,42,high,5000.0,at_least_10pct_2h,33054.30900159813,41440.608684496976,8386.299682898847,0.015276608910007268,0.019386492258147144,0.03301263754945867,0.03735622030560017
yandun,timesnet,43,low,0.0,unconstrained,5114.125588480765,5704.236824449857,590.1112359690915,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,low,0.0,at_least_10pct_2h,7907.002621626279,8638.704237719478,731.7016160931989,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,low,1000.0,unconstrained,13153.211422865788,14424.87228255634,1271.6608596905517,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,low,1000.0,at_least_10pct_2h,12807.621946497222,14224.91799921096,1417.2960527137384,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,low,5000.0,unconstrained,25663.104769518126,30452.756031183184,4789.651261665058,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,low,5000.0,at_least_10pct_2h,25663.104769518126,30452.756031183184,4789.651261665058,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,base,0.0,unconstrained,10228.25117696153,11408.473648899713,1180.222471938183,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,base,0.0,at_least_10pct_2h,10656.242333652717,12171.925090808018,1515.6827571553004,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,base,1000.0,unconstrained,18267.337011346553,20129.109107006196,1861.7720956596422,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,base,1000.0,at_least_10pct_2h,15556.861658523658,17758.1388522995,2201.2771937758425,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,base,5000.0,unconstrained,27320.026303844228,32897.50344640885,5577.477142564625,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,base,5000.0,at_least_10pct_2h,27320.026303844228,32897.50344640885,5577.477142564625,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,high,0.0,unconstrained,20456.50235392306,22816.947297799426,2360.444943876366,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,high,0.0,at_least_10pct_2h,16154.72175770559,19238.366796985094,3083.645039279503,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,high,1000.0,unconstrained,25120.20215833226,28635.406937738382,3515.204779406122,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,high,1000.0,at_least_10pct_2h,21055.34108257653,24824.580558476573,3769.2394759000417,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,high,5000.0,unconstrained,30633.869372496432,37786.99827686019,7153.128904363759,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
yandun,timesnet,43,high,5000.0,at_least_10pct_2h,30633.869372496432,37786.99827686019,7153.128904363759,0.014409218664543734,0.015996265758128392,0.032403657836746695,0.03370653858490226
