site,config_a,config_b,pairs,left_candidates,right_candidates,left_coverage,right_coverage,mean_iou,iou_ge_030,iou_ge_050,iou_ge_070
hill,mean_shift_2h,mean_shift_4h,694,2660,1328,0.26090225563909775,0.5225903614457831,0.5644373643369354,1.0,1.0,0.06195965417867435
hill,mean_shift_2h,opsda_cui2015_2h_0.025,351,2660,6774,0.1319548872180451,0.05181576616474756,0.529100529100529,1.0,1.0,0.0
hill,mean_shift_2h,opsda_cui2015_4h_0.025,1557,2660,9953,0.5853383458646616,0.1564352456545765,0.6413773178224045,1.0,1.0,0.32048811817597944
hill,mean_shift_2h,sda_florita2013_0.025,97,2660,5315,0.036466165413533834,0.018250235183443087,0.5407673941179095,1.0,1.0,0.041237113402061855
hill,mean_shift_2h,threshold_1h,168,2660,7040,0.06315789473684211,0.023863636363636365,0.5428064825386253,1.0,1.0,0.03571428571428571
hill,mean_shift_2h,threshold_2h,2481,2660,5402,0.9327067669172933,0.45927434283598667,0.7430892258284336,1.0,1.0,0.6916565900846433
hill,mean_shift_2h,threshold_4h,1856,2660,3280,0.6977443609022557,0.5658536585365853,0.7076075671964506,1.0,1.0,0.5328663793103449
hill,mean_shift_4h,opsda_cui2015_4h_0.025,17,1328,9953,0.012801204819277108,0.001708027730332563,0.5176470588235293,1.0,1.0,0.0
hill,mean_shift_4h,threshold_2h,125,1328,5402,0.09412650602409639,0.02313957793409848,0.5552663981214749,1.0,1.0,0.048
hill,mean_shift_4h,threshold_4h,1189,1328,3280,0.8953313253012049,0.3625,0.7480008032396626,1.0,1.0,0.6652649285113541
hill,opsda_cui2015_1h_0.025,opsda_cui2015_2h_0.025,3655,3665,6774,0.9972714870395635,0.5395630351343371,0.9320109439124487,1.0,1.0,0.8640218878248974
hill,opsda_cui2015_1h_0.025,opsda_cui2015_4h_0.025,3504,3665,9953,0.9560709413369713,0.35205465688737064,0.9393550228310502,1.0,1.0,0.8787100456621004
hill,opsda_cui2015_1h_0.025,sda_florita2013_0.025,3665,3665,5315,1.0,0.6895578551269991,1.0,1.0,1.0,1.0
hill,opsda_cui2015_1h_0.025,threshold_1h,3094,3665,7040,0.8442019099590723,0.4394886363636364,0.7713854772678301,1.0,1.0,0.3703943115707822
hill,opsda_cui2015_1h_0.025,threshold_2h,446,3665,5402,0.12169167803547067,0.08256201406886339,0.5,1.0,1.0,0.0
hill,opsda_cui2015_2h_0.025,opsda_cui2015_4h_0.025,6518,6774,9953,0.9622084440507824,0.6548779262533909,0.9670531422142346,1.0,1.0,0.9128567045105861
hill,opsda_cui2015_2h_0.025,sda_florita2013_0.025,5155,6774,5315,0.760997933274284,0.9698965192850423,0.9517943743937924,1.0,1.0,0.9035887487875849
hill,opsda_cui2015_2h_0.025,threshold_1h,4524,6774,7040,0.6678476527900797,0.6426136363636363,0.743702896720138,1.0,1.0,0.43567639257294427
hill,opsda_cui2015_2h_0.025,threshold_2h,2320,6774,5402,0.34248597578978446,0.4294705664568678,0.6626159688013136,1.0,1.0,0.33232758620689656
hill,opsda_cui2015_2h_0.025,threshold_4h,124,6774,3280,0.018305284912902273,0.03780487804878049,0.5,1.0,1.0,0.0
hill,opsda_cui2015_4h_0.025,sda_florita2013_0.025,5114,9953,5315,0.5138149301718075,0.9621825023518344,0.9393243570404307,1.0,1.0,0.8705514274540477
hill,opsda_cui2015_4h_0.025,threshold_1h,4525,9953,7040,0.45463679292675574,0.6427556818181818,0.749691046215908,1.0,1.0,0.44486187845303865
hill,opsda_cui2015_4h_0.025,threshold_2h,3577,9953,5402,0.35938912890585756,0.6621621621621622,0.7301412640104281,1.0,1.0,0.5649986021805983
hill,opsda_cui2015_4h_0.025,threshold_4h,908,9953,3280,0.09122877524364513,0.27682926829268295,0.6077318086954651,1.0,1.0,0.20484581497797358
hill,sda_florita2013_0.025,threshold_1h,4208,5315,7040,0.7917215428033867,0.5977272727272728,0.7394715847365562,1.0,1.0,0.33365019011406843
hill,sda_florita2013_0.025,threshold_2h,1233,5315,5402,0.23198494825964253,0.22824879674194742,0.596934177834421,1.0,1.0,0.23682076236820762
hill,sda_florita2013_0.025,threshold_4h,44,5315,3280,0.008278457196613359,0.013414634146341463,0.6015127864559683,1.0,1.0,0.18181818181818182
hill,threshold_1h,threshold_2h,2642,7040,5402,0.37528409090909093,0.4890781192151055,0.5737059821749451,1.0,1.0,0.15329295987887964
hill,threshold_1h,threshold_4h,62,7040,3280,0.008806818181818181,0.018902439024390243,0.5405397022332507,1.0,1.0,0.03225806451612903
hill,threshold_2h,threshold_4h,1752,5402,3280,0.32432432432432434,0.5341463414634147,0.6044531402176144,1.0,1.0,0.1752283105022831
lahaute,adaptive_corridor,endpoint_corridor_0.025,691,1109,811,0.6230838593327321,0.8520345252774353,0.8960099235063055,1.0,1.0,0.7800289435600579
lahaute,adaptive_corridor,endpoint_corridor_0.050,886,1109,1094,0.7989179440937781,0.8098720292504571,0.9093236052886166,1.0,1.0,0.8182844243792325
lahaute,adaptive_corridor,endpoint_corridor_0.100,912,1109,1257,0.8223624887285843,0.7255369928400954,0.8933073688007899,1.0,1.0,0.7861842105263158
lahaute,adaptive_corridor,financial_tail_1h,350,1109,760,0.3155996393146979,0.4605263157894737,0.7722993197278911,1.0,1.0,0.4714285714285714
lahaute,adaptive_corridor,financial_tail_2h,201,1109,568,0.1812443642921551,0.3538732394366197,0.6938896785911712,1.0,1.0,0.48756218905472637
lahaute,adaptive_corridor,financial_tail_4h,44,1109,373,0.03967538322813345,0.11796246648793565,0.6200126262626262,1.0,1.0,0.20454545454545456
lahaute,adaptive_corridor,mean_shift_1h,263,1109,514,0.23715058611361586,0.5116731517509727,0.6939344559116422,1.0,1.0,0.33460076045627374
lahaute,adaptive_corridor,mean_shift_2h,52,1109,437,0.046889089269612265,0.11899313501144165,0.6232712800020491,1.0,1.0,0.28846153846153844
lahaute,adaptive_corridor,mean_shift_4h,5,1109,265,0.004508566275924256,0.018867924528301886,0.524568668046929,1.0,1.0,0.0
lahaute,adaptive_corridor,opsda_cui2015_1h_0.025,258,1109,337,0.23264201983769162,0.7655786350148368,0.6382428940568475,1.0,1.0,0.22868217054263565
lahaute,adaptive_corridor,opsda_cui2015_2h_0.025,431,1109,782,0.3886384129846709,0.551150895140665,0.6791017567119656,1.0,1.0,0.35730858468677495
lahaute,adaptive_corridor,opsda_cui2015_4h_0.025,508,1109,1490,0.4580703336339044,0.3409395973154362,0.6871322902818966,1.0,1.0,0.4015748031496063
lahaute,adaptive_corridor,sda_florita2013_0.025,433,1109,667,0.3904418394950406,0.6491754122938531,0.6793852413944792,1.0,1.0,0.3348729792147806
lahaute,adaptive_corridor,threshold_1h,617,1109,958,0.5563570784490532,0.6440501043841336,0.7934436983869723,1.0,1.0,0.5316045380875203
lahaute,adaptive_corridor,threshold_2h,349,1109,1060,0.3146979260595131,0.3292452830188679,0.6921824673257337,1.0,1.0,0.4326647564469914
lahaute,adaptive_corridor,threshold_4h,79,1109,812,0.07123534715960325,0.09729064039408868,0.6361561800199256,1.0,1.0,0.27848101265822783
lahaute,endpoint_corridor_0.025,endpoint_corridor_0.050,769,811,1094,0.9482120838471023,0.7029250457038391,0.9436497615951454,1.0,1.0,0.8842652795838751
lahaute,endpoint_corridor_0.025,endpoint_corridor_0.100,647,811,1257,0.7977805178791615,0.5147175815433572,0.8312614999632,1.0,1.0,0.6290571870170015
lahaute,endpoint_corridor_0.025,financial_tail_1h,230,811,760,0.2836004932182491,0.3026315789473684,0.7065217391304347,1.0,1.0,0.3739130434782609
lahaute,endpoint_corridor_0.025,financial_tail_2h,51,811,568,0.06288532675709001,0.0897887323943662,0.5738562091503268,1.0,1.0,0.17647058823529413
lahaute,endpoint_corridor_0.025,financial_tail_4h,2,811,373,0.002466091245376079,0.005361930294906166,0.5625,1.0,1.0,0.0
lahaute,endpoint_corridor_0.025,mean_shift_1h,114,811,514,0.1405672009864365,0.22178988326848248,0.639327485380117,1.0,1.0,0.11403508771929824
lahaute,endpoint_corridor_0.025,mean_shift_2h,2,811,437,0.002466091245376079,0.004576659038901602,0.5357142857142857,1.0,1.0,0.0
lahaute,endpoint_corridor_0.025,opsda_cui2015_1h_0.025,222,811,337,0.27373612823674476,0.658753709198813,0.5,1.0,1.0,0.0
lahaute,endpoint_corridor_0.025,opsda_cui2015_2h_0.025,304,811,782,0.374845869297164,0.3887468030690537,0.5485197368421053,1.0,1.0,0.05592105263157895
lahaute,endpoint_corridor_0.025,opsda_cui2015_4h_0.025,297,811,1490,0.36621454993834773,0.19932885906040268,0.5494308160974827,1.0,1.0,0.04713804713804714
lahaute,endpoint_corridor_0.025,sda_florita2013_0.025,326,811,667,0.40197287299630086,0.48875562218890556,0.5472903885480573,1.0,1.0,0.05214723926380368
lahaute,endpoint_corridor_0.025,threshold_1h,444,811,958,0.5474722564734895,0.46346555323590816,0.7429429429429429,1.0,1.0,0.45045045045045046
lahaute,endpoint_corridor_0.025,threshold_2h,108,811,1060,0.13316892725030827,0.1018867924528302,0.6111331569664903,1.0,1.0,0.25
lahaute,endpoint_corridor_0.025,threshold_4h,4,811,812,0.004932182490752158,0.0049261083743842365,0.53125,1.0,1.0,0.0
lahaute,endpoint_corridor_0.050,endpoint_corridor_0.100,829,1094,1257,0.7577696526508226,0.6595067621320605,0.8428809462886665,1.0,1.0,0.6718938480096501
lahaute,endpoint_corridor_0.050,financial_tail_1h,331,1094,760,0.30255941499085925,0.4355263157894737,0.7655013667098259,1.0,1.0,0.49244712990936557
lahaute,endpoint_corridor_0.050,financial_tail_2h,129,1094,568,0.11791590493601463,0.22711267605633803,0.6671250153808292,1.0,1.0,0.4186046511627907
lahaute,endpoint_corridor_0.050,financial_tail_4h,15,1094,373,0.013711151736745886,0.040214477211796246,0.6362169312169311,1.0,1.0,0.26666666666666666
lahaute,endpoint_corridor_0.050,mean_shift_1h,215,1094,514,0.19652650822669104,0.4182879377431907,0.6823255813953488,1.0,1.0,0.2837209302325581
lahaute,endpoint_corridor_0.050,mean_shift_2h,23,1094,437,0.02102376599634369,0.05263157894736842,0.5779158040027604,1.0,1.0,0.13043478260869565
lahaute,endpoint_corridor_0.050,opsda_cui2015_1h_0.025,250,1094,337,0.22851919561243145,0.7418397626112759,0.5806666666666668,1.0,1.0,0.144
lahaute,endpoint_corridor_0.050,opsda_cui2015_2h_0.025,408,1094,782,0.37294332723948814,0.5217391304347826,0.6250816993464052,1.0,1.0,0.23284313725490197
lahaute,endpoint_corridor_0.050,opsda_cui2015_4h_0.025,443,1094,1490,0.40493601462522855,0.2973154362416107,0.6289001755706044,1.0,1.0,0.2505643340857788
lahaute,endpoint_corridor_0.050,sda_florita2013_0.025,432,1094,667,0.39488117001828155,0.6476761619190404,0.6386096413874192,1.0,1.0,0.2638888888888889
lahaute,endpoint_corridor_0.050,threshold_1h,619,1094,958,0.5658135283363802,0.6461377870563675,0.7958266020463113,1.0,1.0,0.5476575121163166
lahaute,endpoint_corridor_0.050,threshold_2h,266,1094,1060,0.24314442413162707,0.2509433962264151,0.6536296097386323,1.0,1.0,0.37218045112781956
lahaute,endpoint_corridor_0.050,threshold_4h,32,1094,812,0.029250457038391225,0.03940886699507389,0.6272704725829725,1.0,1.0,0.25
lahaute,endpoint_corridor_0.100,financial_tail_1h,382,1257,760,0.3038981702466189,0.5026315789473684,0.7427262528047869,1.0,1.0,0.42408376963350786
lahaute,endpoint_corridor_0.100,financial_tail_2h,251,1257,568,0.19968178202068418,0.44190140845070425,0.6971046549731807,1.0,1.0,0.4940239043824701
lahaute,endpoint_corridor_0.100,financial_tail_4h,69,1257,373,0.05489260143198091,0.18498659517426275,0.6706112089104416,1.0,1.0,0.37681159420289856
lahaute,endpoint_corridor_0.100,mean_shift_1h,339,1257,514,0.26968973747016706,0.6595330739299611,0.6997682258744207,1.0,1.0,0.36283185840707965
lahaute,endpoint_corridor_0.100,mean_shift_2h,84,1257,437,0.06682577565632458,0.19221967963386727,0.6161788608217178,1.0,1.0,0.23809523809523808
lahaute,endpoint_corridor_0.100,mean_shift_4h,11,1257,265,0.008750994431185362,0.04150943396226415,0.568405047338955,1.0,1.0,0.09090909090909091
lahaute,endpoint_corridor_0.100,opsda_cui2015_1h_0.025,273,1257,337,0.2171837708830549,0.8100890207715133,0.6782661782661783,1.0,1.0,0.29304029304029305
lahaute,endpoint_corridor_0.100,opsda_cui2015_2h_0.025,477,1257,782,0.3794749403341289,0.6099744245524297,0.7017620045921933,1.0,1.0,0.43186582809224316
lahaute,endpoint_corridor_0.100,opsda_cui2015_4h_0.025,591,1257,1490,0.4701670644391408,0.39664429530201345,0.7168744162398986,1.0,1.0,0.4906937394247039
lahaute,endpoint_corridor_0.100,sda_florita2013_0.025,457,1257,667,0.3635640413683373,0.6851574212893553,0.7019242124274948,1.0,1.0,0.3916849015317287
lahaute,endpoint_corridor_0.100,threshold_1h,678,1257,958,0.5393794749403341,0.7077244258872651,0.7752282623964041,1.0,1.0,0.47935103244837757
lahaute,endpoint_corridor_0.100,threshold_2h,469,1257,1060,0.3731105807478122,0.44245283018867926,0.7066661897685351,1.0,1.0,0.5010660980810234
lahaute,endpoint_corridor_0.100,threshold_4h,133,1257,812,0.10580747812251393,0.16379310344827586,0.6751327707642095,1.0,1.0,0.40601503759398494
lahaute,financial_tail_1h,financial_tail_2h,295,760,568,0.3881578947368421,0.5193661971830986,0.5695628194780737,1.0,1.0,0.1694915254237288
lahaute,financial_tail_1h,financial_tail_4h,3,760,373,0.003947368421052632,0.00804289544235925,0.5555555555555555,1.0,1.0,0.0
lahaute,financial_tail_1h,mean_shift_1h,252,760,514,0.33157894736842103,0.490272373540856,0.7773809523809524,1.0,1.0,0.5317460317460317
lahaute,financial_tail_1h,mean_shift_2h,13,760,437,0.017105263157894738,0.029748283752860413,0.572008547008547,1.0,1.0,0.07692307692307693
lahaute,financial_tail_1h,opsda_cui2015_1h_0.025,154,760,337,0.2026315789473684,0.456973293768546,0.8084415584415585,1.0,1.0,0.4675324675324675
lahaute,financial_tail_1h,opsda_cui2015_2h_0.025,295,760,782,0.3881578947368421,0.3772378516624041,0.7319209039548024,1.0,1.0,0.38305084745762713
lahaute,financial_tail_1h,opsda_cui2015_4h_0.025,307,760,1490,0.4039473684210526,0.20604026845637585,0.7198386846595316,1.0,1.0,0.3517915309446254
lahaute,financial_tail_1h,sda_florita2013_0.025,269,760,667,0.3539473684210526,0.4032983508245877,0.7433085501858736,1.0,1.0,0.34572490706319703
lahaute,financial_tail_1h,threshold_1h,455,760,958,0.5986842105263158,0.47494780793319413,0.9232600732600732,1.0,1.0,0.8065934065934066
lahaute,financial_tail_1h,threshold_2h,240,760,1060,0.3157894736842105,0.22641509433962265,0.5785168650793651,1.0,1.0,0.18333333333333332
lahaute,financial_tail_1h,threshold_4h,2,760,812,0.002631578947368421,0.0024630541871921183,0.5,1.0,1.0,0.0
lahaute,financial_tail_2h,financial_tail_4h,193,568,373,0.3397887323943662,0.517426273458445,0.6053151638567671,1.0,1.0,0.20207253886010362
lahaute,financial_tail_2h,mean_shift_1h,177,568,514,0.31161971830985913,0.3443579766536965,0.674109945296386,1.0,1.0,0.4180790960451977
lahaute,financial_tail_2h,mean_shift_2h,192,568,437,0.3380281690140845,0.43935926773455375,0.6826842645202019,1.0,1.0,0.4635416666666667
lahaute,financial_tail_2h,mean_shift_4h,8,568,265,0.014084507042253521,0.03018867924528302,0.5726388888888889,1.0,1.0,0.25
lahaute,financial_tail_2h,opsda_cui2015_1h_0.025,42,568,337,0.07394366197183098,0.12462908011869436,0.5,1.0,1.0,0.0
lahaute,financial_tail_2h,opsda_cui2015_2h_0.025,198,568,782,0.3485915492957746,0.2531969309462916,0.6891053391053391,1.0,1.0,0.45454545454545453
lahaute,financial_tail_2h,opsda_cui2015_4h_0.025,334,568,1490,0.5880281690140845,0.22416107382550335,0.7285621314812931,1.0,1.0,0.5598802395209581
lahaute,financial_tail_2h,sda_florita2013_0.025,160,568,667,0.28169014084507044,0.239880059970015,0.6564657738095238,1.0,1.0,0.4125
lahaute,financial_tail_2h,threshold_1h,193,568,958,0.3397887323943662,0.20146137787056367,0.5774858129780409,1.0,1.0,0.20207253886010362
lahaute,financial_tail_2h,threshold_2h,434,568,1060,0.7640845070422535,0.40943396226415096,0.8808206322607246,1.0,1.0,0.8732718894009217
lahaute,financial_tail_2h,threshold_4h,164,568,812,0.2887323943661972,0.2019704433497537,0.5953448673621595,1.0,1.0,0.18292682926829268
lahaute,financial_tail_4h,mean_shift_1h,11,373,514,0.029490616621983913,0.021400778210116732,0.5621441689623506,1.0,1.0,0.09090909090909091
lahaute,financial_tail_4h,mean_shift_2h,159,373,437,0.4262734584450402,0.36384439359267734,0.714226096898128,1.0,1.0,0.5660377358490566
lahaute,financial_tail_4h,mean_shift_4h,109,373,265,0.29222520107238603,0.41132075471698115,0.6421673909265145,1.0,1.0,0.25688073394495414
lahaute,financial_tail_4h,opsda_cui2015_2h_0.025,11,373,782,0.029490616621983913,0.014066496163682864,0.5,1.0,1.0,0.0
lahaute,financial_tail_4h,opsda_cui2015_4h_0.025,144,373,1490,0.38605898123324395,0.09664429530201342,0.6552299359591026,1.0,1.0,0.3402777777777778
lahaute,financial_tail_4h,sda_florita2013_0.025,18,373,667,0.04825737265415549,0.026986506746626688,0.600735992402659,1.0,1.0,0.2222222222222222
lahaute,financial_tail_4h,threshold_1h,4,373,958,0.010723860589812333,0.0041753653444676405,0.53125,1.0,1.0,0.0
